,title,source,link,date
0,"FTSE Adds Mankind Pharma, Nexus Select Trust To Indices In December Quarter Rejig",BQ Prime,news.google.com/articles/CBMicWh0dHBzOi8vd3d3LmJxcHJpbWUuY29tL2J1c2luZXNzL2Z0c2UtYWRkcy1tYW5raW5kLXBoYXJtYS1uZXh1cy1zZWxlY3QtdHJ1c3QtdG8taW5kaWNlcy1pbi1kZWNlbWJlci1xdWFydGVyLXJlamln0gF1aHR0cHM6Ly93d3cuYnFwcmltZS5jb20vYW1wL2J1c2luZXNzL2Z0c2UtYWRkcy1tYW5raW5kLXBoYXJtYS1uZXh1cy1zZWxlY3QtdHJ1c3QtdG8taW5kaWNlcy1pbi1kZWNlbWJlci1xdWFydGVyLXJlamln?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-20
1,"Stock Market Live: Sensex, Nifty Decline As RIL, Bajaj Finance Drag; I.T., Pharma Stocks Up",BQ Prime,news.google.com/articles/CBMimAFodHRwczovL3d3dy5icXByaW1lLmNvbS9tYXJrZXRzL3N0b2NrLW1hcmtldC1saXZlLTIwLW5vdmVtYmVyLTIwMjMtZ2lmdC1uaWZ0eS1zaWduYWxzLWNhdXRpb3VzLW9wZW4tYmFqYWotZmluYW5jZS1hZGFuaS1wb3dlci1sdC1leGlkZS1zYmktY2FyZC1pbi1mb2N1c9IBnAFodHRwczovL3d3dy5icXByaW1lLmNvbS9hbXAvbWFya2V0cy9zdG9jay1tYXJrZXQtbGl2ZS0yMC1ub3ZlbWJlci0yMDIzLWdpZnQtbmlmdHktc2lnbmFscy1jYXV0aW91cy1vcGVuLWJhamFqLWZpbmFuY2UtYWRhbmktcG93ZXItbHQtZXhpZGUtc2JpLWNhcmQtaW4tZm9jdXM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-20
18,"Share Market Highlights 10 November 2023: Sensex, Nifty end marginally higher; NTPC, ONGC top performers",BusinessLine,news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LnRoZWhpbmR1YnVzaW5lc3NsaW5lLmNvbS9tYXJrZXRzL3N0b2NrLW1hcmtldC1oaWdobGlnaHRzLTEwLW5vdmVtYmVyLTIwMjMvYXJ0aWNsZTY3NTE3MjA2LmVjZdIBbmh0dHBzOi8vd3d3LnRoZWhpbmR1YnVzaW5lc3NsaW5lLmNvbS9tYXJrZXRzL3N0b2NrLW1hcmtldC1oaWdobGlnaHRzLTEwLW5vdmVtYmVyLTIwMjMvYXJ0aWNsZTY3NTE3MjA2LmVjZS9hbXAv?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-10
