Trading Day,Date,Close,Dividends,High,Low,Open,Volume,Stock Splits,date_only,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,CCI_10,CCI_40,OBV,VPT,VPT_signal,VWAP,MFI_14,PP,R1,S1,R2,S2,R3,S3,CMF,%R,macd,macd_signal,macde_histogram,rsi,ADX,sma_5,sma_20,sma_50,sma_100,symbol,created_on
12,2024-10-14 00:00:00+05:30,4.199999809265137,0.0,4.210000038146973,3.9000000953674316,4.199999809265137,333081,0.0,2024-10-14,4.6749999761581424,0.668993692763161,5.3439936689213035,4.006006283394981,6.0129873616844645,3.3370125906318204,-55.2971867546535,-105.2677905399809,1276720,105183.46739907422,26397.174639606947,11.234631726463414,38.66724796886001,4.103333314259847,4.306666533152262,3.9966665903727208,4.413333257039388,3.7933333714803057,4.616666475931803,3.6866666475931797,,-62.962981768266445,-0.45231589353106383,-0.4536565198965563,0.001340626365492481,34.36599549850179,38.9705115246252,4.134000015258789,4.6749999761581424,5.609600028991699,6.228099999427795,TAAZAINT.BO,2025-07-25 12:09:39.548338
13,2024-10-07 00:00:00+05:30,4.019999980926514,0.0,4.199999809265137,3.799999952316284,4.0,10293,0.0,2024-10-07,4.773999977111816,0.7379515763217466,5.511951553433563,4.03604840079007,6.249903129755309,3.298096824468323,-121.61644619407598,-120.53122645733396,943639,3111.117233855496,6700.601449740129,11.458179915273757,2.8262032643822863,4.0066665808359785,4.213333209355673,3.8133333524068203,4.406666437784831,3.606666723887126,4.613333066304525,3.4133334954579677,,-80.18017572954481,-0.47600284820915206,-0.4539916764879294,-0.02201117172122269,28.658097181376633,37.89854757153555,4.124000072479248,4.773999977111816,5.657200031280517,6.259400000572205,TAAZAINT.BO,2025-07-25 12:09:39.548338
14,2024-09-30 00:00:00+05:30,4.0,0.0,4.150000095367432,3.950000047683716,4.150000095367432,6650,0.0,2024-09-30,4.873999977111817,0.7653990382105152,5.639399015322332,4.108600938901302,6.404798053532847,3.3432019006907865,-122.93265333835667,-127.99888044661375,933346,1999.9999713180666,7597.972503711287,11.465491563138967,2.8241319271476044,4.033333381017049,4.116666714350382,3.916666666666666,4.233333428700765,3.833333333333333,4.316666762034098,3.7166666189829503,,-95.83333747254461,-0.4813899078741253,-0.4484888835576236,-0.03290102431650166,28.012176521795098,36.683183790067524,4.192000102996826,4.873999977111817,5.704800033569336,6.2925,TAAZAINT.BO,2025-07-25 12:09:39.548338
15,2024-09-23 00:00:00+05:30,4.150000095367432,0.0,4.25,4.090000152587891,4.25,15509,0.0,2024-09-23,4.966999983787536,0.7666131388941898,5.733613122681726,4.200386844893346,6.500226261575916,3.4337737059991564,-77.27691147954083,-127.78788772758834,939996,4839.274477897381,8997.465636809591,11.470235758538227,2.7038090121366594,4.163333415985107,4.236666679382324,4.076666831970215,4.323333263397217,4.003333568572998,4.396666526794434,3.9166669845581055,,-86.39455484413831,-0.47902349511342557,-0.4402636274784981,-0.03875986763492745,29.89731498218228,35.65134888533115,4.224000072479248,4.966999983787536,5.746800031661987,6.328400001525879,TAAZAINT.BO,2025-07-25 12:09:39.548338
16,2024-09-16 00:00:00+05:30,4.300000190734863,0.0,4.349999904632568,3.950000047683716,3.950000047683716,26071,0.0,2024-09-16,5.059499979019165,0.7744163718649951,5.83391635088416,4.28508360715417,6.6083327227491555,3.5106672352891746,-71.27884839382766,-136.17874331669168,955505,8428.970177815803,10037.013426537644,11.481100902901312,2.7355165549558222,4.200000047683716,4.450000047683716,4.050000190734863,4.599999904632568,3.8000001907348633,4.849999904632568,3.6500003337860107,,-79.99998910086347,-0.48350857460578567,-0.4305736605697662,-0.052934914036019465,31.8901349845697,34.817600491630486,4.234000015258789,5.059499979019165,5.786000032424926,6.363499999046326,TAAZAINT.BO,2025-07-25 12:09:39.548338
17,2024-09-09 00:00:00+05:30,4.150000095367432,0.0,4.570000171661377,4.150000095367432,4.570000171661377,10521,0.0,2024-09-09,5.158999967575073,0.7991435859434322,5.958143553518505,4.359856381631641,6.757287139461937,3.5607127956882088,-52.918700265305425,-140.9680573477159,929434,3282.868449413782,10439.024238718104,11.499063134959167,2.8037705991255564,4.290000120798747,4.430000146230062,4.010000069936117,4.710000197092692,3.8700000445048017,4.850000222524008,3.589999993642172,,-92.27052700528172,-0.4966976846419513,-0.4173399320607613,-0.07935775258118999,27.396379019007085,33.91971760610669,4.226000022888184,5.158999967575073,5.821600027084351,6.398199996948242,TAAZAINT.BO,2025-07-25 12:09:39.548338
18,2024-09-02 00:00:00+05:30,4.360000133514404,0.0,4.360000133514404,4.150000095367432,4.159999847412109,15918,0.0,2024-09-02,5.257999968528748,0.790160526244274,6.048160494773022,4.467839442284474,6.838321021017296,3.6776789160401995,-67.76104400871776,-155.90316624941883,939955,5218.231663908542,12228.063186044184,11.506488865615195,3.710859927856035,4.290000120798747,4.430000146230062,4.22000010808309,4.50000015894572,4.080000082651774,4.640000184377035,4.010000069936117,,-83.98267987209618,-0.4912852830287049,-0.39750049391546377,-0.09378478911324112,29.96666359123131,33.35505313625651,4.292000007629395,5.257999968528748,5.85540002822876,6.434799995422363,TAAZAINT.BO,2025-07-25 12:09:39.548338
19,2024-08-26 00:00:00+05:30,4.159999847412109,0.0,4.260000228881836,3.990000009536743,4.260000228881836,22201,0.0,2024-08-26,5.357499957084656,0.7963989574714416,6.153898914556097,4.561100999613214,6.950297872027539,3.7647020421417725,-111.69056703238952,-191.8281093363596,924037,6944.071826159375,13980.521066578094,11.517430843987016,2.2620232014213286,4.1366666952768965,4.28333338101705,4.013333161671957,4.406666914621989,3.8666664759318037,4.5533336003621425,3.743332942326864,,-92.640700236344,-0.4975938743712396,-0.3740542966371535,-0.12353957773408608,23.630378661200908,31.602450772231553,4.359999942779541,5.357499957084656,5.888000020980835,6.469599995613098,TAAZAINT.BO,2025-07-25 12:09:39.548338
20,2024-08-19 00:00:00+05:30,4.199999809265137,0.0,4.300000190734863,4.050000190734863,4.260000228881836,19053,0.0,2024-08-19,5.454499959945679,0.760190223358688,6.214690183304366,4.694309736586991,6.974880406663055,3.9341195132283024,-106.86542289734037,-213.2943664201853,946238,6016.736482580998,15739.633376682774,11.533175811679635,2.3154065619432345,4.183333396911621,4.316666603088379,4.066666603088379,4.433333396911621,3.933333396911621,4.566666603088379,3.816666603088379,,-93.3333502875434,-0.47843448398348176,-0.34316940220363196,-0.1352650817798498,24.034214753977466,29.12833360320591,4.431999969482422,5.454499959945679,5.919000024795532,6.506499996185303,TAAZAINT.BO,2025-07-25 12:09:39.548338
21,2024-08-12 00:00:00+05:30,4.260000228881836,0.0,4.5,4.260000228881836,4.480000019073486,36510,0.0,2024-08-12,5.554499959945678,0.7167871935309796,6.271287153476658,4.837712766414699,6.988074347007638,4.120925572883719,-93.61720440647271,-223.6351488651616,965291,11694.180911728414,18170.357600208215,11.546668449378192,2.2843503873288142,4.340000152587891,4.420000076293945,4.180000305175781,4.579999923706055,4.100000381469727,4.659999847412109,3.940000534057617,,-100.0,-0.45059504126068983,-0.3093531317586695,-0.1412419095020203,24.620263474726215,26.541877836318214,4.523999977111816,5.554499959945678,5.9544000244140625,6.542799997329712,TAAZAINT.BO,2025-07-25 12:09:39.548338
22,2024-08-05 00:00:00+05:30,4.480000019073486,0.0,4.610000133514404,4.46999979019165,4.46999979019165,29313,0.0,2024-08-05,5.64399995803833,0.655803230566449,6.29980318860478,4.988196727471881,6.955606419171229,4.332393496905432,-83.87516359162922,-230.72973436079684,1001801,9873.852532016033,19789.401772328165,11.57245042164254,2.3629071578886993,4.519999980926514,4.570000171661377,4.429999828338623,4.660000324249268,4.37999963760376,4.710000514984131,4.289999485015869,,-92.13974535645973,-0.4140340530208695,-0.2740426543831644,-0.1399913986377051,26.84933534392792,24.04303892153339,4.6519999504089355,5.64399995803833,5.985000019073486,6.578599996566773,TAAZAINT.BO,2025-07-25 12:09:39.548338
23,2024-07-29 00:00:00+05:30,4.699999809265137,0.0,4.739999771118164,4.300000190734863,4.5,161842,0.0,2024-07-29,5.719999957084656,0.5994646665357769,6.319464623620433,5.120535290548879,6.91892929015621,4.521070624013102,-91.47669690738735,-257.04790960981177,1031114,57192.28257312228,22268.289082406198,11.59265581775489,2.4375608708373733,4.579999923706055,4.859999656677246,4.420000076293945,5.0199995040893555,4.140000343322754,5.299999237060547,3.9800004959106445,,-82.5327674587994,-0.38261831176269023,-0.2390448047237381,-0.14357350703895214,29.313776567672065,21.67467147666638,4.785999965667725,5.719999957084656,6.01520001411438,6.611599998474121,TAAZAINT.BO,2025-07-25 12:09:39.548338
24,2024-07-22 00:00:00+05:30,4.519999980926514,0.0,4.880000114440918,4.429999828338623,4.659999847412109,38763,0.0,2024-07-22,5.792999958992004,0.5560395403603591,6.349039499352363,5.236960418631645,6.905079039712723,4.6809208782712854,-111.4040951334926,-298.9207113776174,869272,13173.590732931692,13537.290709727178,11.702803144156036,11.582110731047237,4.609999974568685,4.790000120798746,4.339999834696451,5.0600002606709795,4.15999968846639,5.240000406901041,3.8899995485941563,,-95.9459395602531,-0.35826604188643074,-0.20315142796400004,-0.1551146139224307,24.014969477223843,19.12412192065575,4.9300000190734865,5.792999958992004,6.041600017547608,6.6425,TAAZAINT.BO,2025-07-25 12:09:39.548338
25,2024-07-15 00:00:00+05:30,4.659999847412109,0.0,4.670000076293945,4.659999847412109,4.659999847412109,139738,0.0,2024-07-15,5.884999966621399,0.48155994675836966,6.366559913379768,5.403440019863029,6.848119860138138,4.921880073104659,-138.7975061885779,-351.3900792530033,908035,48960.830777378666,13628.215703926047,11.730400845464299,18.9957604370163,4.663333257039388,4.666666666666666,4.65666643778483,4.673333485921224,4.653333028157552,4.676666895548502,4.646666208902994,,-100.0,-0.3039322277859533,-0.16437277448339233,-0.13955945330256098,25.389546635610515,16.578229661235717,5.165999984741211,5.884999966621399,6.070600013732911,6.675,TAAZAINT.BO,2025-07-25 12:09:39.548338
26,2024-07-08 00:00:00+05:30,4.900000095367432,0.0,4.909999847412109,4.900000095367432,4.900000095367432,14636,0.0,2024-07-08,5.969999980926514,0.396471242865354,6.3664712237918675,5.57352873806116,6.762942466657222,5.177057495195806,-155.34219225621968,-367.4794133185731,1047773,5392.210553933475,4795.061935562891,11.82970731046848,32.33998943765535,4.903333346048991,4.906666596730551,4.896666844685873,4.913333098093669,4.8933335940043134,4.9166663487752285,4.886667092641195,,-100.0,-0.24355131282959253,-0.12948291115775207,-0.11406840167184046,27.934800984834453,14.222177413295931,5.431999969482422,5.969999980926514,6.108800020217895,6.705500001907349,TAAZAINT.BO,2025-07-25 12:09:39.548338
27,2024-07-01 00:00:00+05:30,5.150000095367432,0.0,5.150000095367432,5.150000095367432,5.150000095367432,8352,0.0,2024-07-01,6.042999982833862,0.31516243433618135,6.3581624171700435,5.727837548497681,6.673324851506225,5.4126751141615,-178.0553258861952,-356.1744262514524,1062409,3234.0451262905,4645.774780970245,11.839916601879228,36.930013263195356,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,,-100.0,-0.1861916610881913,-0.10096581073979194,-0.08522585034839936,30.934390977505586,12.144542638799889,5.68799991607666,6.042999982833862,6.14060001373291,6.735100002288818,TAAZAINT.BO,2025-07-25 12:09:39.548338
28,2024-06-10 00:00:00+05:30,5.420000076293945,0.0,5.420000076293945,5.420000076293945,5.420000076293945,24802,0.0,2024-06-10,6.116999983787537,0.2640594224378713,6.381059406225408,5.852940561349666,6.645118828663279,5.588881138911794,-195.6471275714757,-302.2314652529593,1070761,10107.281200333202,4998.707194640181,11.845545647500742,40.47970269414675,5.420000076293945,5.420000076293945,5.420000076293945,5.420000076293945,5.420000076293945,5.420000076293945,5.420000076293945,,-100.0,-0.13455405149369604,-0.0796593481526921,-0.054894703341003936,34.667569719046696,10.462863449997513,5.893999862670898,6.116999983787537,6.171600008010865,6.761500000953674,TAAZAINT.BO,2025-07-25 12:09:39.548338
29,2024-06-03 00:00:00+05:30,5.699999809265137,0.0,5.699999809265137,5.699999809265137,5.699999809265137,6192,0.0,2024-06-03,6.173499989509582,0.2250912666622555,6.398591256171838,5.948408722847327,6.623682522834093,5.723317456185072,-173.4985953082145,-208.15801211943963,1095563,2653.7141588581903,3721.5636932169255,11.861641234375513,45.64536570314851,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,,-90.47620128882248,-0.09299447291481577,-0.0659356723174411,-0.02705880059737467,39.226065377214276,9.365726887967625,6.0139998435974125,6.173499989509582,6.197800006866455,6.784900002479553,TAAZAINT.BO,2025-07-25 12:09:39.548338
30,2024-05-27 00:00:00+05:30,5.989999771118164,0.0,6.059999942779541,5.880000114440918,6.059999942779541,8153,0.0,2024-05-27,6.2170000076293945,0.21248163146012378,6.429481639089518,6.004518376169271,6.641963270549642,5.792036744709147,-90.76363645719184,-93.29499907279923,1101755,3671.9148446288896,3988.526076806609,11.865496986941244,45.05476997020155,5.976666609446208,6.073333104451498,5.893333276112875,6.156666437784831,5.796666781107585,6.253332932790121,5.713333447774252,0.01674456169663447,-62.85716231988047,-0.06595234263424832,-0.05917097216809744,-0.006781370466150877,44.904719523723365,9.091157180089029,6.045999908447266,6.2170000076293945,6.220000009536744,6.805700006484986,TAAZAINT.BO,2025-07-25 12:09:39.548338
31,2024-05-24 00:00:00+05:30,6.179999828338623,0.0,6.300000190734863,5.900000095367432,6.300000190734863,3745,0.0,2024-05-24,6.2335000276565555,0.20665956542453418,6.4401595930810895,6.0268404622320215,6.6468191585056235,5.8201808968074875,-1.078709323387813,-28.130294170352872,1109908,1740.1578214450665,4067.678884851038,11.870342076818801,48.52505104802908,6.12666670481364,6.353333314259848,5.953333218892416,6.526666800181071,5.726666609446208,6.753333409627279,5.553333123524984,0.028299719519056545,-44.76192206211598,-0.058891545675193946,-0.057475629551559715,-0.001415916123634231,49.241559414900685,9.486260724220449,6.0479999542236325,6.2335000276565555,6.24020001411438,6.822900009155274,TAAZAINT.BO,2025-07-25 12:09:39.548338
32,2024-05-23 00:00:00+05:30,6.179999828338623,0.0,6.300000190734863,5.800000190734863,5.800000190734863,5226,0.0,2024-05-23,6.2375000476837155,0.20634352167164266,6.443843569355358,6.031156526012073,6.650187091027001,5.82481300434043,-24.922064583674775,-38.367014914168564,1113653,2428.321702235492,4649.559150702531,11.872498303996064,42.00043654434386,6.09333340326945,6.386666615804037,5.886666615804037,6.59333340326945,5.59333340326945,6.886666615804037,5.386666615804037,0.04507500115484425,-44.76192206211598,-0.0676714166330381,-0.05712165052065115,-0.010549766112386956,49.24155941490069,9.991226148948469,6.0699999809265135,6.2375000476837155,6.2536000156402585,6.837600011825561,TAAZAINT.BO,2025-07-25 12:09:39.548338
33,2024-05-22 00:00:00+05:30,6.019999980926514,0.0,6.099999904632568,5.599999904632568,5.860000133514404,6094,0.0,2024-05-22,6.231000065803528,0.21026052206270054,6.441260587866228,6.020739543740827,6.651521109928929,5.810479021678127,-153.67968867922735,-114.56177647863103,1108427,2758.336793808661,5204.86851281929,11.875509966765705,37.81394411663559,5.90666659673055,6.213333288828531,5.713333288828531,6.40666659673055,5.40666659673055,6.713333288828531,5.213333288828531,-0.05635364187101819,-61.818171572093235,-0.07788698753159551,-0.054484208992554406,-0.023402778539041103,45.41364223249184,10.535035067886339,6.060000038146972,6.231000065803528,6.2688000202178955,6.853200011253357,TAAZAINT.BO,2025-07-25 12:09:39.548338
34,2024-05-21 00:00:00+05:30,5.860000133514404,0.0,6.199999809265137,5.860000133514404,6.199999809265137,18729,0.0,2024-05-21,6.24400007724762,0.20448654928959645,6.448486626537216,6.039513527958023,6.652973175826813,5.835026978668426,-175.0841525421297,-89.16170415477002,1102333,8252.025633582129,5816.501442571946,11.879124641304365,44.11495903812086,5.973333358764648,6.086666584014893,5.74666690826416,6.313333034515381,5.633333683013916,6.426666259765625,5.406667232513428,-0.009015079091953688,-94.0000057220459,-0.07402834730762375,-0.04863351435779412,-0.02539483294982963,41.30324625698095,10.311330021188581,6.126000022888183,6.24400007724762,6.288400020599365,6.870700011253357,TAAZAINT.BO,2025-07-25 12:09:39.548338
35,2024-05-17 00:00:00+05:30,6.0,0.0,6.590000152587891,6.0,6.199999809265137,12703,0.0,2024-05-17,6.264000082015992,0.18342936001826177,6.447429442034253,6.08057072199773,6.630858802052515,5.897141361979468,7.203733579302866,2.9362453507788544,1121062,5730.676609545879,5207.620394819401,11.890565922868152,55.676424427598114,6.196666717529297,6.393333435058594,5.803333282470703,6.7866668701171875,5.606666564941406,6.983333587646484,5.2133331298828125,0.0933844956433631,-80.00001907348633,-0.05220891618016932,-0.042284806120336714,-0.009924110059832604,43.9949399922348,11.007734940616345,6.173999977111817,6.264000082015992,6.311400022506714,6.8902000093460085,TAAZAINT.BO,2025-07-25 12:09:39.548338
36,2024-05-16 00:00:00+05:30,6.289999961853027,0.0,6.429999828338623,5.960000038146973,5.960000038146973,9874,0.0,2024-05-16,6.273500084877014,0.1736989578939702,6.447199042770984,6.099801126983044,6.620898000664955,5.926102169089074,17.680684211242944,11.967875724784342,1133765,4669.733739297427,5076.856341137781,11.898170067099837,67.3591033294829,6.226666609446208,6.493333180745443,6.023333390553793,6.696666399637858,5.756666819254558,6.963332970937094,5.5533336003621425,0.18994174784141074,-51.000022888183594,-0.03727025384238658,-0.039803778605378565,0.0025335247629919844,50.30009123751125,11.37614284386356,6.213999938964844,6.273500084877014,6.331800022125244,6.907700009346009,TAAZAINT.BO,2025-07-25 12:09:39.548338
37,2024-05-15 00:00:00+05:30,6.130000114440918,0.0,6.650000095367432,6.039999961853027,6.25,21578,0.0,2024-05-15,6.264000082015992,0.17789415791907753,6.441894239935069,6.086105924096914,6.619788397854147,5.908211766177836,26.736970535249807,25.33462537039824,1123891,9945.348915224164,5178.636991597869,11.903803035615903,75.4248530437659,6.273333390553792,6.506666819254557,5.896666685740152,6.883333524068196,5.663333257039388,7.116666952768961,5.286666552225748,0.18179850253131502,-67.00000762939453,-0.0461401406705626,-0.040437159796126554,-0.005702980874436048,46.36183477685409,12.09925557598828,6.165999984741211,6.264000082015992,6.345600023269653,6.922800011634827,TAAZAINT.BO,2025-07-25 12:09:39.548338
38,2024-05-14 00:00:00+05:30,6.349999904632568,0.0,6.349999904632568,5.800000190734863,6.099999904632568,17571,0.0,2024-05-14,6.252500081062317,0.19374091429214332,6.446240995354461,6.058759166770174,6.639981909646604,5.8650182524780305,-40.35872198899726,-18.40256233876037,1145469,8389.161407834084,3986.959010691295,11.916504403379935,72.42602043844666,6.166666666666667,6.533333142598471,5.983333428700766,6.716666380564372,5.616666952768962,7.083332856496176,5.4333337148030605,0.43411129981096247,-45.00002861022949,-0.04103962988467913,-0.03901141457751754,-0.0020282153071615877,51.58040009893768,12.863123899377763,6.139999961853027,6.252500081062317,6.364600019454956,6.941100010871887,TAAZAINT.BO,2025-07-25 12:09:39.548338
39,2024-05-13 00:00:00+05:30,6.099999904632568,0.0,6.25,6.099999904632568,6.25,525,0.0,2024-05-13,6.246500086784363,0.1924161244625986,6.438916211246962,6.054083962321764,6.63133233570956,5.861667837859166,-56.6248263859622,-27.22740829557812,1127898,240.78946646655285,2886.4084114055972,11.926493703209877,55.45986980777775,6.149999936421712,6.1999999682108555,6.049999872843424,6.300000031789144,5.99999984105428,6.350000063578287,5.899999777475992,0.4141359883109275,-82.35293787656094,-0.05555426389913176,-0.03850436075072714,-0.01704990314840462,45.05424656875937,12.720158277224398,6.101999950408936,6.246500086784363,6.376600017547608,6.957200012207031,TAAZAINT.BO,2025-07-25 12:09:39.548338
