Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,date_only,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,CCI_10,CCI_40,OBV,VPT,VPT_signal,VWAP,MFI_14,PP,R1,S1,R2,S2,R3,S3,CMF,%R,macd,macd_signal,macde_histogram,rsi,ADX,sma_5,sma_20,sma_50,sma_100,symbol,created_on
1,2023-10-23 00:00:00+05:30,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,133882,0.0,0.0,0.0,2023-10-23,5.070000076293946,0.42221229071074584,5.492212367004692,4.6477877855831995,5.914424657715437,4.225575494872454,33.74486139366494,98.7897127639121,-13828834,28669.681839836987,44732.50328545289,14.6373167866554,45.98980161566408,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,,-33.333333333333336,0.2104380779748407,0.1681533200873153,0.04228475788752542,56.42405637039801,21.467763569139954,5.5000001907348635,5.070000076293946,4.6770000076293945,4.6010000085830685,BIRLATYRE.NS,2024-11-04 10:49:01.506520
2,2023-10-16 00:00:00+05:30,5.550000190734863,5.550000190734863,5.550000190734863,5.550000190734863,330461,0.0,0.0,0.0,2023-10-16,5.027500057220459,0.4402377584995276,5.467737815719987,4.5872622987209315,5.907975574219515,4.147024540221404,83.33333333333337,151.45690473925254,-13694952,74103.37830426,48748.20864685686,14.644350447191849,49.788996908528354,5.550000190734863,5.550000190734863,5.550000190734863,5.550000190734863,5.550000190734863,5.550000190734863,5.550000190734863,,-16.666666666666668,0.22031823074330514,0.1575821306154339,0.06273610012787123,62.39085788122448,22.273765527837995,5.450000190734864,5.027500057220459,4.66,4.603500008583069,BIRLATYRE.NS,2024-11-04 10:49:01.506520
3,2023-10-11 00:00:00+05:30,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,175366,0.0,0.0,0.0,2023-10-11,4.972500038146973,0.4402377647703117,5.412737802917285,4.532262273376661,5.852975567687596,4.092024508606349,147.4178287723308,215.43783700310212,-13364491,41095.87205852164,42409.41623250607,14.661291377954964,60.67347834578849,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,,-0.0,0.20500845314015237,0.1418981055834661,0.06311034755668626,69.18447822257835,22.188281227824383,5.3100001335144045,4.972500038146973,4.635999994277954,4.606000008583069,BIRLATYRE.NS,2024-11-04 10:49:01.506520
4,2023-10-10 00:00:00+05:30,5.550000190734863,5.550000190734863,5.550000190734863,5.550000190734863,261435,0.0,0.0,0.0,2023-10-10,4.905000019073486,0.40907478638220945,5.314074805455696,4.495925232691277,5.723149591837905,4.086850446309067,121.69311977087597,193.38969491298963,-13539857,58624.820196556364,42737.80227600218,14.670059716483742,59.045769829614414,5.550000190734863,5.550000190734863,5.550000190734863,5.550000190734863,5.550000190734863,5.550000190734863,5.550000190734863,,-7.407400866430838,0.15767989767641577,0.12612051869429453,0.031559378982121244,65.71823702177079,20.998081686296153,5.080000114440918,4.905000019073486,4.607999992370606,4.603500008583069,BIRLATYRE.NS,2024-11-04 10:49:01.506520
5,2023-10-09 00:00:00+05:30,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,140933,0.0,0.0,0.0,2023-10-09,4.847500014305115,0.39419312170238574,5.2416931360075,4.453306892602729,5.6358862577098865,4.059113770900343,64.61539665387517,160.27533981574263,-13801292,30179.59300528634,38766.047795863626,14.683533123598991,56.88050521691653,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,,-25.925920693144672,0.11931712745880674,0.11823067394876421,0.0010864535100425232,61.71991813007533,20.293535943108353,4.860000038146973,4.847500014305115,4.5859999847412105,4.6010000085830685,BIRLATYRE.NS,2024-11-04 10:49:01.506520
6,2023-10-06 00:00:00+05:30,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,127250,0.0,0.0,0.0,2023-10-06,4.804999995231628,0.3886211182647037,5.193621113496332,4.416378876966925,5.582242231761036,4.02775775870222,10.945295159794957,115.39490427404387,-13942225,25964.142394788352,40912.66149350794,14.691012082006726,60.52903517152641,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,,-44.4444405198585,0.09301453335506871,0.11795906057125358,-0.02494452721618487,57.07065819768065,20.21085184264883,4.730000019073486,4.804999995231628,4.568999977111816,4.598500008583069,BIRLATYRE.NS,2024-11-04 10:49:01.506520
7,2023-10-05 00:00:00+05:30,4.800000190734863,4.849999904632568,4.550000190734863,4.849999904632568,289930,0.0,0.0,0.0,2023-10-05,4.774999976158142,0.39185799730704485,5.166857973465187,4.383141978851097,5.558715970772232,3.9912839815440524,-49.27537113246516,45.04810204208156,-14069475,56814.564539398845,44649.79126818784,14.697955208854962,55.60648009165634,4.75,4.949999809265137,4.650000095367432,5.049999713897705,4.450000286102295,5.249999523162842,4.350000381469727,,-59.25927757399365,0.08255114342899361,0.12419519237529977,-0.04164404894630616,52.813346465264594,20.92208110561228,4.7,4.774999976158142,4.555999975204468,4.596500005722046,BIRLATYRE.NS,2024-11-04 10:49:01.506520
8,2023-10-04 00:00:00+05:30,4.300000190734863,4.650000095367432,4.300000190734863,4.650000095367432,265397,0.0,0.0,0.0,2023-10-04,4.747499990463257,0.40538324515742036,5.152883235620677,4.3421167453058365,5.558266480778097,3.936733500148416,-100.8546697552668,-11.638250546558453,-14359405,49862.467689302255,41608.59795038508,14.714140745756646,53.07181383016698,4.533333460489909,4.766666730244955,4.416666825612387,4.8833333651224775,4.183333555857341,5.116666634877523,4.066666920979818,,-74.07407930685532,0.08760105657266859,0.1346062046118763,-0.04700514803920772,48.02736182002337,22.43453781871849,4.7600000381469725,4.747499990463257,4.547999973297119,4.594500007629395,BIRLATYRE.NS,2024-11-04 10:49:01.506520
9,2023-10-03 00:00:00+05:30,4.449999809265137,4.5,4.449999809265137,4.449999809265137,305340,0.0,0.0,0.0,2023-10-03,4.7374999761581424,0.41035132933031787,5.1478513054884605,4.327148646827824,5.5582026348187785,3.916797317497507,-127.47253772213487,-29.247338711932343,-14624802,54899.51279842494,39545.13051565579,14.729304769940754,45.169558170892756,4.466666539510091,4.483333269755045,4.433333079020182,4.516666730244954,4.416666348775228,4.533333460489908,4.383332888285318,,-88.88891636099048,0.11243613784980866,0.14635749162167822,-0.033921353771869556,42.623537688034396,23.401885712576558,4.910000038146973,4.7374999761581424,4.542999973297119,4.592500004768372,BIRLATYRE.NS,2024-11-04 10:49:01.506520
10,2023-09-25 00:00:00+05:30,4.650000095367432,4.650000095367432,4.650000095367432,4.650000095367432,89897,0.0,0.0,0.0,2023-09-25,4.7349999904632565,0.412342530146247,5.147342520609503,4.32265746031701,5.559685050755751,3.9103149301707623,-87.17947266880572,21.218664967135254,-14319462,16889.739740333178,35706.534944963496,14.747154954834189,51.88654435941054,4.650000095367432,4.650000095367432,4.650000095367432,4.650000095367432,4.650000095367432,4.650000095367432,4.650000095367432,,-74.07407930685532,0.16222598769425378,0.1548378300646456,0.0073881576296081775,47.178512784724006,23.724496492672582,5.150000095367432,4.7349999904632565,4.542999973297119,4.591500005722046,BIRLATYRE.NS,2024-11-04 10:49:01.506520
