Trading Day,Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,date_only,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,CCI_10,CCI_40,OBV,VPT,VPT_signal,VWAP,MFI_14,PP,R1,S1,R2,S2,R3,S3,CMF,%R,macd,macd_signal,macde_histogram,rsi,ADX,sma_5,sma_20,sma_50,sma_100,symbol,created_on
1,2025-07-29 00:00:00+05:30,2586.050048828125,2622.050048828125,2505.25,2570.0,28239,0.0,0.0,2025-07-29,2843.8975219726562,131.99703960486025,2975.8945615775165,2711.900482367796,3107.8916011823767,2579.903442762936,-147.76561271630456,-234.97869357010583,9058125,36997.95203954391,37788.059328166,2341.242782166009,22.312102413323203,2571.11669921875,2636.9833984375,2520.183349609375,2687.916748046875,2454.316650390625,2753.783447265625,2403.38330078125,0.035552453519776005,-84.80488033321579,-62.685457812254754,-28.48200214814952,-34.203455664105235,33.76134483276745,24.61329076725178,2678.27998046875,2843.8975219726562,2891.2939990234377,2425.62099609375,DATAPATTNS.BO,2025-07-29 12:19:42.665259
2,2025-07-28 00:00:00+05:30,2571.14990234375,2724.0,2557.60009765625,2675.0,35742,0.0,0.0,2025-07-28,2861.060021972656,118.31234194768395,2979.37236392034,2742.7476800249724,3097.684705868024,2624.435338077288,-169.10135387172298,-231.37029440394795,9029886,46558.36213094336,37985.58615032151,2340.9770577108593,30.66282371022362,2617.5833333333335,2677.566569010417,2511.166666666667,2783.9832356770835,2451.1834309895835,2843.966471354167,2344.766764322917,0.02309683733813935,-97.18474752004155,-52.35715404015582,-19.93113823212321,-32.42601580803261,32.398304970669614,22.79113166503604,2722.689990234375,2861.060021972656,2892.28099609375,2414.095495605469,DATAPATTNS.BO,2025-07-29 12:19:42.665259
3,2025-07-25 00:00:00+05:30,2678.0,2781.0,2673.25,2756.050048828125,12577,0.0,0.0,2025-07-25,2877.452526855469,96.78399036502599,2974.236517220495,2780.668536490443,3071.020507585521,2683.884546125417,-116.62761766038409,-184.3669839551595,9065628,17063.930734587826,35842.39215516605,2340.6604015772987,37.61400812424555,2710.75,2748.25,2640.5,2818.5,2603.0,2856.0,2532.75,0.11811875717848155,-87.50150201699425,-36.87306654120175,-11.824634280115056,-25.048432261086695,37.54258769753386,21.139468047393986,2754.02001953125,2877.452526855469,2896.922998046875,2402.765496826172,DATAPATTNS.BO,2025-07-29 12:19:42.665259
4,2025-07-24 00:00:00+05:30,2778.25,2803.14990234375,2752.85009765625,2789.0,17512,0.0,0.0,2025-07-24,2884.802526855469,85.79816650386121,2970.60069335933,2799.004360351608,3056.3988598631913,2713.2061938477464,-58.809550463898496,-137.93624785335678,9078205,24648.955317862175,40537.007510310614,2340.4970175319054,35.91307539586023,2778.0833333333335,2803.316569010417,2753.016764322917,2828.3831380208335,2727.7835286458335,2853.616373697917,2702.716959635417,0.11543888274263543,-63.195522657519405,-27.013175246698665,-5.562526214843382,-21.450649031855285,43.56974827431404,20.17892864578586,2769.92001953125,2884.802526855469,2900.74599609375,2391.2349963378906,DATAPATTNS.BO,2025-07-29 12:19:42.665259
5,2025-07-23 00:00:00+05:30,2777.949951171875,2831.949951171875,2748.050048828125,2810.0,20928,0.0,0.0,2025-07-23,2889.0100219726564,82.28946291679753,2971.299484889454,2806.7205590558588,3053.5889478062513,2724.4310961390615,-65.56044392682719,-138.44432031795276,9060693,29453.953011369318,44509.02055842272,2340.2016089563167,41.36399152218189,2785.9833170572915,2823.916585286458,2740.016682942708,2869.8832194010415,2702.0834147135415,2907.816487630208,2656.116780598958,0.1275253731625314,-63.268270593910835,-23.85334207045298,-0.19986395687956104,-23.65347811357342,43.544563009498475,19.853697997854663,2793.0400390625,2889.0100219726564,2897.703994140625,2379.5119958496093,DATAPATTNS.BO,2025-07-29 12:19:42.665259
6,2025-07-22 00:00:00+05:30,2808.10009765625,2814.0,2727.800048828125,2730.0,26767,0.0,0.0,2025-07-22,2889.5850219726562,81.50906126804063,2971.094083240697,2808.0759607046157,3052.6031445087374,2726.566899436575,-86.72630964562087,-145.2358808988759,9081621,38080.59535110734,48272.78744518608,2339.8482949470726,45.11832105642489,2783.300048828125,2838.800048828125,2752.60009765625,2869.5,2697.10009765625,2925.0,2666.400146484375,-0.03771327918524209,-55.958257245937155,-19.416833542483346,5.713505571513794,-25.130339113997138,45.43701879343881,19.503449607774915,2816.250048828125,2889.5850219726562,2892.9899951171874,2368.1414965820313,DATAPATTNS.BO,2025-07-29 12:19:42.665259
7,2025-07-21 00:00:00+05:30,2727.800048828125,2756.050048828125,2626.449951171875,2730.75,77758,0.0,0.0,2025-07-21,2895.9300170898437,79.75236752294276,2975.6823846127863,2816.177649566901,3055.434752135729,2736.4252820439583,-199.52743349871812,-225.9501569880229,9054854,107460.55035127401,50820.83546870576,2339.3644164373,46.42249116276876,2703.433349609375,2780.416748046875,2650.816650390625,2833.033447265625,2573.833251953125,2910.016845703125,2521.216552734375,-0.13764832693759038,-75.42729793801924,-16.41189639085451,11.99609035001308,-28.40798674086759,38.86624659454167,18.86062277684153,2829.010009765625,2895.9300170898437,2886.5109912109374,2355.601495361328,DATAPATTNS.BO,2025-07-29 12:19:42.665259
8,2025-07-18 00:00:00+05:30,2757.5,2935.0,2732.14990234375,2871.050048828125,31213,0.0,0.0,2025-07-18,2910.897509765625,74.45196886977851,2985.349478635403,2836.4455408958465,3059.801447505182,2761.993572026068,-129.4053359080255,-133.99146139432057,9132612,43605.62136868072,36660.906748063695,2338.1948443125316,58.839470052576004,2808.2166341145835,2884.283365885417,2681.433268229167,3011.0667317708335,2605.3665364583335,3087.133463541667,2478.583170572917,-0.1421749920641244,-91.73590948451508,-4.407663010759279,19.098087035229977,-23.505750045989256,40.543085483395195,17.27562859320844,2854.839990234375,2910.897509765625,2879.64298828125,2344.080994873047,DATAPATTNS.BO,2025-07-29 12:19:42.665259
9,2025-07-17 00:00:00+05:30,2893.85009765625,2908.35009765625,2880.800048828125,2890.25,15646,0.0,0.0,2025-07-17,2921.160009765625,65.84284492132977,2987.002854686955,2855.3171648442953,3052.8456996082846,2789.4743199229656,-45.72786856768987,-43.29688718264623,9163825,22938.805693731767,34924.728092909434,2337.687440408203,67.1935994688478,2894.3334147135415,2907.866780598958,2880.316731770833,2921.8834635416665,2866.7833658854165,2935.416829427083,2852.766682942708,-0.09436477192380423,-63.64627768410182,8.103180943961888,24.97452454672729,-16.871343602765403,49.68038079493179,16.414594974367713,2872.75,2921.160009765625,2870.400986328125,2331.9704943847655,DATAPATTNS.BO,2025-07-29 12:19:42.665259
10,2025-07-16 00:00:00+05:30,2894.0,2907.89990234375,2850.0,2860.75,10220,0.0,0.0,2025-07-16,2923.0925048828126,65.56571538736647,2988.658220270179,2857.5267894954463,3054.2239356575456,2791.9610741080796,-70.47328085817976,-46.17354362877331,9179471,14984.452126775659,37921.20869270385,2337.349875916157,62.32268099365764,2883.9666341145835,2917.933268229167,2860.033365885417,2941.8665364583335,2826.0667317708335,2975.833170572917,2802.133463541667,-0.19833265515833795,-62.18879928916309,10.569658193421674,29.19236044741864,-18.622702253996966,49.691821089593645,17.198564438850443,2883.189990234375,2923.0925048828126,2856.5179833984375,2317.2859936523437,DATAPATTNS.BO,2025-07-29 12:19:42.665259
