Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,date_only,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,CCI_10,CCI_40,OBV,VPT,VPT_signal,VWAP,MFI_14,PP,R1,S1,R2,S2,R3,S3,CMF,%R,macd,macd_signal,macde_histogram,rsi,ADX,sma_5,sma_20,sma_50,sma_100,symbol,created_on
1,2024-02-26 00:00:00+05:30,11.979999542236328,12.84000015258789,11.739999771118164,11.789999961853027,291424,0.0,0.0,0.0,2024-02-26,12.699499940872192,1.083451889940748,13.78295183081294,11.616048050931443,14.866403720753688,10.532596160990696,-90.20149618274404,30.075154309058888,13093404,271611.7828059078,270627.9182761679,13.793409996315495,26.16186710673577,12.123333295186361,12.506666819254558,11.406666437784832,13.223333676656088,11.023332913716635,13.606667200724285,10.306666056315105,,-85.31645691866606,0.3682230695773825,0.6172370552816363,-0.24901398570425382,47.1631324217594,24.148380278631848,12.268000030517578,12.699499940872192,11.327800006866456,10.201600017547607,RELCAPITAL.BO,2024-11-27 11:05:09.024471
2,2024-02-19 00:00:00+05:30,11.979999542236328,12.359999656677246,11.210000038146973,12.34000015258789,249530,0.0,0.0,0.0,2024-02-19,12.705999946594238,1.0780849684329714,13.78408491502721,11.627914978161266,14.862169883460181,10.549830009728295,-119.86661035376969,25.29158804785013,13384828,243415.045923378,270381.9521437329,13.800007889844945,15.887364460544305,11.96999994913737,12.729999860127766,11.580000241597492,13.119999567667643,10.820000330607096,13.87999947865804,10.430000623067219,,-71.39240078466878,0.48363226745004617,0.6794905517076997,-0.1958582842576535,50.64392555866459,25.771529860638605,12.647999954223632,12.705999946594238,11.28840000152588,10.173700017929077,RELCAPITAL.BO,2024-11-27 11:05:09.024471
3,2024-02-12 00:00:00+05:30,11.800000190734863,12.899999618530273,11.779999732971191,11.779999732971191,270835,0.0,0.0,0.0,2024-02-12,12.657999944686889,1.1159446431766171,13.773944587863506,11.542055301510272,14.889889231040122,10.426110658333656,-116.76901131313547,37.07212311341583,13135298,252208.40505052396,277123.67869882163,13.804136600633294,27.33377906842034,12.153333028157553,12.526666323343914,11.406666437784832,13.273332913716635,11.03333314259847,13.646666208902996,10.28666655222575,,-88.48168545721447,0.5698965661320692,0.7284551227721129,-0.1585585566400437,46.941638759121645,26.97494672200168,13.061999893188476,12.657999944686889,11.228799991607666,10.140300016403199,RELCAPITAL.BO,2024-11-27 11:05:09.024471
4,2024-02-05 00:00:00+05:30,12.420000076293945,13.6899995803833,12.390000343322754,12.390000343322754,428328,0.0,0.0,0.0,2024-02-05,12.610999965667725,1.1731957120751833,13.784195677742908,11.437804253592542,14.957391389818092,10.264608541517358,-58.03888371268944,72.41105356060072,13406133,419524.4448292989,283352.49711089605,13.810368439807108,45.491549299559054,12.823333422342936,13.256666501363117,11.95666726430257,14.123332659403482,11.523334185282389,14.556665738423664,10.656668027242024,,-72.51308181627537,0.7268577691624802,0.7680947619321237,-0.04123699276964343,50.79565113014933,28.837595598506496,13.73799991607666,12.610999965667725,11.171599998474122,10.112800016403199,RELCAPITAL.BO,2024-11-27 11:05:09.024471
5,2024-01-29 00:00:00+05:30,13.699999809265137,13.699999809265137,13.010000228881836,13.039999961853027,257320,0.0,0.0,0.0,2024-01-29,12.50799994468689,1.2792538053122555,13.787253749999145,11.228746139374636,15.066507555311402,9.949492334062379,-11.209429876205434,97.49193355378753,13834461,265253.19299368287,249309.51018129528,13.817318182625131,62.78729751010892,13.25,13.489999771118164,12.800000190734863,13.9399995803833,12.5600004196167,14.179999351501465,12.110000610351562,,-54.922281712947466,0.8567268588537242,0.7784040101245344,0.07832284872918982,55.28699920958055,30.604923118988744,14.14799976348877,12.50799994468689,11.101799983978271,10.080500011444093,RELCAPITAL.BO,2024-11-27 11:05:09.024471
6,2024-01-23 00:00:00+05:30,13.6899995803833,15.130000114440918,13.6899995803833,13.6899995803833,395185,0.0,0.0,0.0,2024-01-23,12.347999954223633,1.403314021261674,13.751313975485306,10.94468593296196,15.154627996746981,9.541371911700285,52.99979015091825,150.50465745297262,14091781,427674.51757459785,245323.58947819835,13.819609800563704,75.45538257983685,14.169999758402506,14.649999936421711,13.209999402364094,15.610000292460123,12.729999224344889,16.09000047047933,11.769998868306477,,-38.082911859484724,0.9460028239993239,0.7588232979422369,0.187179526057087,60.23232771720284,31.76442403292819,14.291999816894531,12.347999954223633,11.01939998626709,10.04310001373291,RELCAPITAL.BO,2024-11-27 11:05:09.024471
7,2024-01-15 00:00:00+05:30,14.5,14.5,14.40999984741211,14.40999984741211,265408,0.0,0.0,0.0,2024-01-15,12.132499980926514,1.5130271136409221,13.645527094567436,10.619472867285593,15.158554208208358,9.106445753644671,82.70519322434211,177.59762368214788,14486966,302334.3363504628,199735.85745409847,13.820199295812767,82.18425609326056,14.43999989827474,14.469999949137371,14.37999979654948,14.53000005086263,14.34999974568685,14.560000101725262,14.28999964396159,,-19.43005354165272,0.9819546226410996,0.7120284164279651,0.26992620621313446,66.33545297172509,32.10166381648848,14.17599983215332,12.132499980926514,10.922399997711182,10.000500020980835,RELCAPITAL.BO,2024-11-27 11:05:09.024471
8,2024-01-08 00:00:00+05:30,15.15999984741211,15.15999984741211,15.15999984741211,15.15999984741211,76007,0.0,0.0,0.0,2024-01-08,11.858999967575073,1.572874972533134,13.431874940108207,10.28612499504194,15.00474991264134,8.713250022508806,155.69902068246068,231.4002617840001,14752374,91088.23266005193,174086.2377300074,13.818392169872883,91.62725812671921,15.15999984741211,15.15999984741211,15.15999984741211,15.15999984741211,15.15999984741211,15.15999984741211,15.15999984741211,,-0.0,0.9421966018365797,0.6445468648746814,0.29764973696189834,73.54337860444325,31.36599746981017,13.791999816894531,11.858999967575073,10.813600006103515,9.954800024032593,RELCAPITAL.BO,2024-11-27 11:05:09.024471
9,2024-01-05 00:00:00+05:30,14.4399995803833,14.4399995803833,14.4399995803833,14.4399995803833,36352,0.0,0.0,0.0,2024-01-05,11.545499992370605,1.5036358002882877,13.049135792658893,10.041864192082317,14.552771592947181,8.538228391794028,175.19526456947085,211.89280717772874,14676367,41495.8798873926,194835.73899749626,13.817213941161011,92.88675499072205,14.4399995803833,14.4399995803833,14.4399995803833,14.4399995803833,14.4399995803833,14.4399995803833,14.4399995803833,,-0.0,0.8031549448696325,0.5701344306342068,0.2330205142354257,70.70590931722717,29.247849002639505,13.139999771118164,11.545499992370605,10.691800003051759,9.89840003013611,RELCAPITAL.BO,2024-11-27 11:05:09.024471
10,2024-01-04 00:00:00+05:30,13.760000228881836,13.760000228881836,13.760000228881836,13.760000228881836,31251,0.0,0.0,0.0,2024-01-04,11.291000032424927,1.4161507848366675,12.707150817261594,9.87484924758826,14.123301602098262,8.458698462751592,193.48715872685307,189.06957596159936,14640015,33993.184199221934,233170.70377502215,13.81695224350709,93.2747439262232,13.760000228881836,13.760000228881836,13.760000228881836,13.760000228881836,13.760000228881836,13.760000228881836,13.760000228881836,,-0.0,0.6838795930076724,0.5118793020753504,0.17200029093232205,67.66455234366491,27.351369045951998,12.519999885559082,11.291000032424927,10.585200004577636,9.844900035858155,RELCAPITAL.BO,2024-11-27 11:05:09.024471
11,2024-01-03 00:00:00+05:30,13.109999656677246,13.109999656677246,13.109999656677246,13.109999656677246,70545,0.0,0.0,0.0,2024-01-03,11.09500002861023,1.324770020036295,12.419770048646525,9.770230008573934,13.74454006868282,8.445459988537639,167.4609329808789,160.56627484645654,14608764,73110.27301736391,282965.0836689722,13.816972824335583,93.56261264164696,13.109999656677246,13.109999656677246,13.109999656677246,13.109999656677246,13.109999656677246,13.109999656677246,13.109999656677246,,-0.0,0.5877788196654912,0.46887922934226983,0.11889959032322134,64.38229133307028,25.73251407214118,12.15399990081787,11.09500002861023,10.490400009155273,9.793900032043457,RELCAPITAL.BO,2024-11-27 11:05:09.024471
12,2024-01-02 00:00:00+05:30,12.489999771118164,12.489999771118164,12.489999771118164,12.489999771118164,80333,0.0,0.0,0.0,2024-01-02,10.957000064849854,1.2451847820372168,12.202184846887072,9.711815282812637,13.447369628924289,8.46663050077542,107.32855330291791,126.39555470977712,14538219,79316.93137314188,335428.78633187426,13.817550007203055,93.62064936527754,12.489999771118164,12.489999771118164,12.489999771118164,12.489999771118164,12.489999771118164,12.489999771118164,12.489999771118164,,-18.209882539105063,0.5198501765177639,0.43915433176146446,0.08069584475629943,60.86371049169942,24.459835177749614,12.042000007629394,10.957000064849854,10.408800010681153,9.745300035476685,RELCAPITAL.BO,2024-11-27 11:05:09.024471
