Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,date_only,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,CCI_10,CCI_40,OBV,VPT,VPT_signal,VWAP,MFI_14,PP,R1,S1,R2,S2,R3,S3,CMF,%R,macd,macd_signal,macde_histogram,rsi,ADX,sma_5,sma_20,sma_50,sma_100,symbol,created_on
1,2024-03-06 00:00:00+05:30,1.899999976158142,1.899999976158142,1.7999999523162842,1.7999999523162842,14814,0.0,0.0,0.0,2024-03-06,2.5250000059604645,0.4363424584495489,2.9613424644100133,2.0886575475109157,3.397684922859562,1.6523150890613667,-141.0256662429922,-167.93388906994363,-3367708,3950.399895350142,14725.152024521463,4.080450202852046,25.75819982029347,1.8333332935969036,1.866666634877523,1.766666611035665,1.9333333174387615,1.7333332697550456,1.9666666587193808,1.6666665871938071,,-100.0,-0.21724840368496467,-0.1369760088675373,-0.08027239481742737,24.235955563061495,29.26283539022359,2.000000023841858,2.5250000059604645,2.6330000042915342,2.4109999990463256,EASTSILK.NS,2024-12-13 10:51:23.798924
2,2024-03-05 00:00:00+05:30,2.049999952316284,2.049999952316284,1.899999976158142,1.899999976158142,78308,0.0,0.0,0.0,2024-03-05,2.580000013113022,0.4085919373064978,2.9885919504195195,2.171408075806524,3.397183887726017,1.7628161385000263,-140.67281347712196,-150.61998793905056,-3352894,22042.251575258062,17418.840056814293,4.082241762443215,24.08860977326259,1.9499999682108562,1.9999999602635703,1.8499999841054282,2.0999999443689985,1.799999992052714,2.1499999364217124,1.7000000079472861,,-100.0,-0.19471842938812545,-0.11690791016318045,-0.077810519224945,26.170946912893257,27.478048395271422,2.090000033378601,2.580000013113022,2.6570000052452087,2.412999999523163,EASTSILK.NS,2024-12-13 10:51:23.798924
3,2024-03-04 00:00:00+05:30,2.049999952316284,2.1500000953674316,2.0,2.0,63734,0.0,0.0,0.0,2024-03-04,2.625000011920929,0.37818820005404336,3.0031882119749724,2.246811811866886,3.3813764120290157,1.8686236118128425,-137.30570428236845,-135.70989538944394,-3274586,18884.148148148164,16262.987177203351,4.091342039679342,24.44691374873925,2.050000031789144,2.100000063578288,1.9499999682108564,2.2000001271565757,1.8999999364217124,2.2500001589457197,1.7999998728434248,,-100.0,-0.1727714429866265,-0.09745528035694419,-0.07531616262968231,28.26653943320582,25.874030945646393,2.1800000190734865,2.625000011920929,2.6780000066757204,2.4135000002384186,EASTSILK.NS,2024-12-13 10:51:23.798924
4,2024-03-01 00:00:00+05:30,2.049999952316284,2.25,2.049999952316284,2.1500000953674316,83629,0.0,0.0,0.0,2024-03-01,2.667500007152557,0.35104167719783713,3.0185416843503945,2.31645832995472,3.3695833615482313,1.965416652756883,-126.43679184648565,-119.2285136377908,-3210852,26637.386366738236,15607.696934467145,4.09846430890979,23.11056122397204,2.150000015894572,2.2500000794728594,2.0500000317891436,2.3500000635782876,1.949999968210856,2.4500001271565752,1.8499999841054278,,-92.85713312577295,-0.15190338785115332,-0.0786262396995236,-0.07327714815162971,31.814870546278,24.495868456467484,2.25,2.667500007152557,2.6950000047683718,2.4130000007152557,EASTSILK.NS,2024-12-13 10:51:23.798924
5,2024-02-29 00:00:00+05:30,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,7449,0.0,0.0,0.0,2024-02-29,2.7100000023841857,0.33623300333640044,3.046233005720586,2.373766999047785,3.3824660090569867,2.0375339957113847,-154.92955110520904,-125.25736728198777,-3127223,2372.6445496877054,12850.274576399372,4.107210451462794,50.00187985744499,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,,-100.0,-0.1376571238070583,-0.060306952661616176,-0.07735017114544213,31.814870546278,23.195590726228144,2.3,2.7100000023841857,2.707000002861023,2.4104999995231626,EASTSILK.NS,2024-12-13 10:51:23.798924
6,2024-02-28 00:00:00+05:30,2.299999952316284,2.299999952316284,2.25,2.25,907,0.0,0.0,0.0,2024-02-28,2.760000002384186,0.3226534888998925,3.0826534912840784,2.4373465134842935,3.405306980183971,2.114693024584401,-108.21487223432236,-104.64506358034735,-3119774,302.3333333333336,15469.682083077289,4.1079932975191245,64.84731747607825,2.2666666507720947,2.2833333015441895,2.2333333492279053,2.316666603088379,2.2166666984558105,2.3333332538604736,2.183333396911621,,-100.0,-0.117331874783829,-0.040969409875255644,-0.07636246490857336,34.289142886252236,22.18187625165914,2.3699999809265138,2.760000002384186,2.717000002861023,2.407499998807907,EASTSILK.NS,2024-12-13 10:51:23.798924
7,2024-02-27 00:00:00+05:30,2.25,2.4000000953674316,2.25,2.3499999046325684,55353,0.0,0.0,0.0,2024-02-27,2.8125,0.32072082897155035,3.13322082897155,2.49177917102845,3.453941657943101,2.171058342056899,-89.35361923344479,-93.45592852124182,-3118867,19271.043662389136,19261.519270513276,4.108083790203315,68.37768147860862,2.3333333333333335,2.416666666666667,2.2666665712992353,2.483333428700765,2.183333237965902,2.5666667620340986,2.1166664759318037,,-91.66667494508923,-0.09938011664542001,-0.021878793648112297,-0.07750132299730772,36.95810461820601,21.51366329374911,2.4,2.8125,2.723000001907349,2.4034999990463257,EASTSILK.NS,2024-12-13 10:51:23.798924
8,2024-02-26 00:00:00+05:30,2.4000000953674316,2.5,2.299999952316284,2.3499999046325684,39212,0.0,0.0,0.0,2024-02-26,2.852500009536743,0.30970062908753776,3.162200638624281,2.542799380449205,3.4719012677118184,2.2330987513616676,-79.50192633984254,-85.15736455058273,-3063514,13651.584631178126,19259.13817254431,4.113325049000871,75.97766711482255,2.3833332856496177,2.466666618982951,2.2666665712992353,2.5833333333333335,2.183333237965902,2.666666666666667,2.0666665236155195,,-95.65217842001057,-0.08473914241467284,-0.002503462898785367,-0.08223567951588748,36.95810461820601,20.794049339076775,2.4300000190734865,2.852500009536743,2.7250000047683716,2.3985000002384185,EASTSILK.NS,2024-12-13 10:51:23.798924
9,2024-02-23 00:00:00+05:30,2.5,2.549999952316284,2.4000000953674316,2.4000000953674316,42941,0.0,0.0,0.0,2024-02-23,2.8850000143051147,0.28750286031036487,3.1725028746154793,2.59749715399475,3.4600057349258444,2.309994293684385,-72.16905018711294,-71.87868247662897,-3024302,15267.911717803403,20661.026557885856,4.117056900893314,67.75055091148546,2.450000047683716,2.5,2.3500001430511475,2.5999999046325684,2.3000001907348633,2.6499998569488525,2.200000286102295,,-91.3043361079725,-0.06471033234023649,0.018055456980186502,-0.08276578932042299,38.24138014762124,20.22513538130154,2.4800000190734863,2.8850000143051147,2.726000008583069,2.3935000014305117,EASTSILK.NS,2024-12-13 10:51:23.798924
10,2024-02-22 00:00:00+05:30,2.4000000953674316,2.5,2.299999952316284,2.5,83514,0.0,0.0,0.0,2024-02-22,2.9100000143051146,0.2638779702127577,3.173877984517872,2.646122044092357,3.43775595473063,2.3822440738795994,-89.78805737003277,-79.93366549613303,-2981361,30931.11111111114,22009.30526790647,4.121045657409808,60.17261104303847,2.4333333174387612,2.5666666825612383,2.3666666348775225,2.633333365122477,2.2333332697550454,2.766666730244954,2.1666665871938067,,-82.60869294799366,-0.04301118773639567,0.03874690431029225,-0.08175809204668792,40.87733591664465,20.04078379635888,2.540000009536743,2.9100000143051146,2.72800000667572,2.3885000002384187,EASTSILK.NS,2024-12-13 10:51:23.798924
