Trading Day,Date,Close,Dividends,High,Low,Open,Volume,Stock Splits,date_only,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,CCI_10,CCI_40,OBV,VPT,VPT_signal,VWAP,MFI_14,PP,R1,S1,R2,S2,R3,S3,CMF,%R,macd,macd_signal,macde_histogram,rsi,ADX,sma_5,sma_20,sma_50,sma_100,symbol,created_on
26,2025-06-13 00:00:00+05:30,17.670000076293945,0.0,17.989999771118164,17.329999923706055,17.989999771118164,15937,0.0,2025-06-13,17.864999961853027,0.4374506942171314,18.302450656070157,17.427549267635897,18.73990135028729,16.990098573418763,-27.684081112597088,25.33446956981422,-71996,5214.940578072179,3708.648436786557,46.72444813202017,22.79024626303547,17.663333257039387,17.99666659037272,17.33666674296061,18.323333104451496,17.003333409627277,18.65666643778483,16.6766668955485,-0.27816296253061373,-50.0,0.14983626254659654,0.1811521429540923,-0.03131588040749575,50.99150994785196,9.656630724833835,17.852000045776368,17.864999961853027,17.04379997253418,18.03769995689392,ANMOL.BO,2025-07-21 02:34:58.078801
27,2025-06-12 00:00:00+05:30,17.8799991607666,0.0,18.389999389648438,17.649999618530273,18.3700008392334,5774,0.0,2025-06-12,17.923499965667723,0.4855845362571008,18.409084501924823,17.437915429410623,18.894669038181924,16.952330893153523,101.94024797355642,53.275766921264996,-56059,1911.8354658197543,3332.075401465151,46.74931870703389,25.255932820190196,17.97333272298177,18.296665827433266,17.556666056315102,18.713332494099934,17.233332951863606,19.03666559855143,16.816666285196938,-0.2786838224161519,-36.538532076440596,0.17081256934796585,0.1889811130559662,-0.018168543708000362,53.3769844902935,10.335964740803277,17.88400001525879,17.923499965667723,16.97719997406006,18.091499948501585,ANMOL.BO,2025-07-21 02:34:58.078801
28,2025-06-11 00:00:00+05:30,18.290000915527344,0.0,18.450000762939453,17.579999923706055,17.579999923706055,4068,0.0,2025-06-11,17.960999965667725,0.5103754184724021,18.471375384140128,17.45062454719532,18.981750802612527,16.94024912872292,180.57240507007114,66.74586990128155,-50285,1377.8467356363983,3687.1353853765004,46.75827471888976,23.438777813981034,18.106667200724285,18.633334477742515,17.763333638509117,18.976668039957683,17.236666361490887,19.503335316975914,16.89333279927572,-0.3057519527848266,-33.649235976019845,0.17439880126153895,0.19352324898296627,-0.019124447721427323,58.32351238833728,10.462982857034655,17.788000106811523,17.960999965667725,16.914199981689453,18.14439995765686,ANMOL.BO,2025-07-21 02:34:58.078801
29,2025-06-10 00:00:00+05:30,17.850000381469727,0.0,18.299999237060547,17.5,17.6200008392334,15198,0.0,2025-06-10,17.996499919891356,0.5570246521603586,18.553524572051714,17.439475267730998,19.110549224212072,16.88245061557064,152.92280059684091,51.1356194654481,-54353,5023.783440695887,4264.457547811526,46.764498271187556,22.65917253200182,17.883333206176758,18.266666412353516,17.46666717529297,18.683332443237305,17.08333396911621,19.066665649414062,16.666667938232422,-0.22989796249410957,-54.502335823432,0.13596889807200085,0.1983043609133231,-0.06233546284132224,54.08315346957165,10.599771597591523,17.591999816894532,17.996499919891356,16.860799961090088,18.19439995765686,ANMOL.BO,2025-07-21 02:34:58.078801
30,2025-06-09 00:00:00+05:30,17.56999969482422,0.0,18.0,17.420000076293945,18.0,31621,0.0,2025-06-09,17.973999881744383,0.5721371872479003,18.546137068992284,17.401862694496483,19.118274256240184,16.829725507248583,29.088065733732552,35.981717178365415,-69551,10288.536302778495,4074.6260745904347,46.788133140751356,9.815830903328774,17.663333257039387,17.90666643778483,17.326666514078774,18.24333318074544,17.083333333333332,18.486666361490883,16.74666659037272,-0.17535898904956732,-67.77250670735675,0.12804022767482692,0.21388822662365364,-0.08584799894882672,51.145959216063034,11.030302783220018,17.50999984741211,17.973999881744383,16.81659996032715,18.238199949264526,ANMOL.BO,2025-07-21 02:34:58.078801
31,2025-06-06 00:00:00+05:30,17.829999923706055,0.0,18.0,17.399999618530273,17.399999618530273,9376,0.0,2025-06-06,17.888999891281127,0.7376555366746341,18.62665542795576,17.151344354606493,19.364310964630395,16.41368881793186,35.798093609364955,44.5746821306853,-37930,3095.8162830494184,2521.1485175434195,46.8379089597834,27.607836142763574,17.74333318074544,18.08666674296061,17.486666361490883,18.343333562215168,17.143332799275715,18.686667124430336,16.886665980021156,-0.09156247380106179,-59.99998376724832,0.1435249486893646,0.2353502263608603,-0.0918252776714957,54.131633167892645,11.672153174547086,17.539999771118165,17.888999891281127,16.79819995880127,18.29939995765686,ANMOL.BO,2025-07-21 02:34:58.078801
32,2025-06-05 00:00:00+05:30,17.399999618530273,0.0,17.860000610351562,17.350000381469727,17.350000381469727,878,0.0,2025-06-05,17.772499895095827,0.9110714521373096,18.683571347233137,16.861428442958516,19.594642799370448,15.950356990821208,-42.803319193295316,32.317314643694196,-47306,282.911104908697,2377.4815761669197,46.852569291696376,18.245192743988724,17.536666870117188,17.72333335876465,17.213333129882812,18.046667098999023,17.02666664123535,18.233333587646484,16.703332901000977,-0.08980502172216606,-78.29786612362702,0.13556938034553667,0.25830654577873424,-0.12273716543319757,49.6146810420975,12.363376672899314,17.445999908447266,17.772499895095827,16.774599952697756,18.370599966049195,ANMOL.BO,2025-07-21 02:34:58.078801
33,2025-06-04 00:00:00+05:30,17.309999465942383,0.0,17.979999542236328,17.200000762939453,17.979999542236328,7817,0.0,2025-06-04,17.678499937057495,1.0394646912817638,18.71796462833926,16.63903524577573,19.75742931962102,15.599570554493967,-58.383048356916504,31.925909253212954,-48184,2505.7827004680016,2901.1241939814754,46.853963244409314,16.239993612957534,17.496666590372723,17.793332417805992,17.013333638509117,18.276665369669598,16.716667811075848,18.573331197102867,16.233334859212242,-0.10702173278985797,-83.90804681699396,0.16567827547043734,0.2889908371370336,-0.12331256166659627,48.63153469065318,12.84185103881975,17.436000061035156,17.678499937057495,16.756799964904786,18.447899961471556,ANMOL.BO,2025-07-21 02:34:58.078801
34,2025-06-03 00:00:00+05:30,17.440000534057617,0.0,17.799999237060547,17.299999237060547,17.520000457763672,5117,0.0,2025-06-03,17.59049997329712,1.141768912568641,18.73226888586576,16.44873106072848,19.8740377984344,15.306962148159839,-67.08964124704949,35.62559259286562,-40367,1652.6015320883914,2999.959567359844,46.866417628288175,22.01467977094103,17.513333002726238,17.72666676839193,17.22666676839193,18.013333002726238,17.013333002726238,18.22666676839193,16.72666676839193,-0.10339655193501403,-79.32326406167763,0.2105801596280905,0.3198189775536827,-0.1092388179255922,49.938505414861,13.357131125195604,17.45800018310547,17.59049997329712,16.74259998321533,18.52529995918274,ANMOL.BO,2025-07-21 02:34:58.078801
35,2025-06-02 00:00:00+05:30,17.719999313354492,0.0,17.950000762939453,17.459999084472656,17.459999084472656,963,0.0,2025-06-02,17.511999940872194,1.2048872870049396,18.716887227877134,16.307112653867254,19.921774514882074,15.102225366862314,-51.66926318835639,51.55764111402058,-35250,316.00665442148954,3336.7990761777073,46.87454005939981,34.46615020801357,17.709999720255535,17.960000356038414,17.469998677571617,18.200001398722332,17.219998041788738,18.45000203450521,16.97999699910482,-0.09932868950288856,-68.79699355947128,0.25207443400603324,0.3471286820350807,-0.09505424802904744,52.77516678671257,13.595508787122995,17.588000106811524,17.511999940872194,16.709799976348876,18.601599950790405,ANMOL.BO,2025-07-21 02:34:58.078801
36,2025-05-30 00:00:00+05:30,17.360000610351562,0.0,17.989999771118164,17.299999237060547,17.739999771118164,1739,0.0,2025-05-30,17.43949999809265,1.234961926887339,18.67446192497999,16.20453807120531,19.909423851867327,14.969576144317973,-87.45130908358931,44.063477583823165,-36213,559.056315951879,4091.9971816167617,46.87605462568786,39.06295764631343,17.549999872843426,17.800000508626304,17.109999974568687,18.240000406901043,16.85999933878581,18.49000104268392,16.41999944051107,-0.09413188559403342,-57.93649031591355,0.27380473227119495,0.3708922440423425,-0.09708751177114755,49.339583372677424,14.080423454726933,17.63000030517578,17.43949999809265,16.663999996185304,18.689899950027467,ANMOL.BO,2025-07-21 02:34:58.078801
37,2025-05-29 00:00:00+05:30,17.350000381469727,0.0,17.670000076293945,17.0,17.0,5957,0.0,2025-05-29,17.394000005722045,1.25465180436997,18.648651810092016,16.139348201352075,19.903303614461986,14.884696396982106,-143.31209069067347,33.98606010156444,-37952,1913.9620791188058,4975.232398032982,46.878823826282606,42.08585987322998,17.34000015258789,17.68000030517578,17.010000228881836,18.010000228881836,16.670000076293945,18.350000381469727,16.34000015258789,-0.09965861161742116,-54.32096963029454,0.33293196015989324,0.39516412198512935,-0.06223216182523611,49.244341627190536,14.602639250608098,17.854000091552734,17.394000005722045,16.639799976348876,18.78209994316101,ANMOL.BO,2025-07-21 02:34:58.078801
38,2025-05-28 00:00:00+05:30,17.420000076293945,0.0,18.09000015258789,16.889999389648438,18.010000228881836,30900,0.0,2025-05-28,17.337499952316286,1.2818852972747794,18.619385249591065,16.055614655041506,19.901270546865845,14.773729357766726,-182.60193866995465,44.84868069474619,-31995,9968.111154768236,5740.549977761526,46.88831696613035,42.24580830096361,17.46666653951009,18.043333689371742,16.84333292643229,18.666667302449543,16.266665776570637,19.243334452311196,15.643332163492836,-0.11441116181475985,-39.887630717247134,0.4045731765866627,0.41072216244143833,-0.006148985854775635,49.85355308355594,14.666095907205216,18.12200012207031,17.337499952316286,16.613399982452393,18.8699999332428,ANMOL.BO,2025-07-21 02:34:58.078801
39,2025-05-27 00:00:00+05:30,18.09000015258789,0.0,18.100000381469727,17.799999237060547,17.93000030517578,7449,0.0,2025-05-27,17.296499967575073,1.2921798751188818,18.588679842693956,16.00432009245619,19.880859717812836,14.71214021733731,-151.50649993442124,80.77182715677941,-1095,2495.4150210486605,4683.659683509848,46.93754072616244,46.42890068129612,17.996666590372723,18.193333943684898,17.89333279927572,18.296667734781902,17.696665445963543,18.493335088094078,17.59333165486654,-0.0955831062310057,-27.34081092689478,0.4832718371187532,0.4122594089051322,0.07101242821362103,56.01221800852631,14.734433845079035,18.329999923706055,17.296499967575073,16.602599964141845,18.955099935531617,ANMOL.BO,2025-07-21 02:34:58.078801
