Trading Day,Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,date_only,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,CCI_10,CCI_40,OBV,VPT,VPT_signal,VWAP,MFI_14,PP,R1,S1,R2,S2,R3,S3,CMF,%R,macd,macd_signal,macde_histogram,rsi,ADX,sma_5,sma_20,sma_50,sma_100,symbol,created_on
1,2025-07-18 00:00:00+05:30,314.3999938964844,319.0,301.45001220703125,301.45001220703125,855,0.0,0.0,2025-07-18,309.5650009155273,9.828341915745519,319.39334283127283,299.7366589997818,329.22168474701834,289.9083170840363,197.64342223398154,54.36312930456248,-199204,515.902492000916,601.0023187532772,373.8591189094801,20.708417861650062,311.6166687011719,321.7833251953125,304.23333740234375,329.1666564941406,294.0666809082031,339.33331298828125,286.683349609375,-0.03922395531440207,-33.12501907348633,2.803816677874295,4.542564123725286,-1.7387474458509908,57.665810840418786,25.79121927457989,302.7399963378906,309.5650009155273,287.89300018310547,270.7664990234375,ORIENTBELL.BO,2025-07-21 02:19:24.432084
2,2025-07-17 00:00:00+05:30,301.3999938964844,308.0,294.0,304.0,1258,0.0,0.0,2025-07-17,309.02000122070314,9.848313713726446,318.8683149344296,299.1716875069767,328.716628648156,289.32337379325025,-32.67053841066112,26.017711711979562,-200059,727.6840609283331,622.2772754413675,373.90761862936847,14.477229050663183,301.1333312988281,308.26666259765625,294.26666259765625,315.1333312988281,287.1333312988281,322.26666259765625,280.26666259765625,-0.046841670479764494,-77.29731379328547,2.0753665217131925,4.977250985188033,-2.9018844634748406,50.85879057920037,25.840664298654115,298.72999877929686,309.02000122070314,286.8080001831055,270.4554989624023,ORIENTBELL.BO,2025-07-21 02:19:24.432084
3,2025-07-16 00:00:00+05:30,299.5,309.1499938964844,298.79998779296875,306.0,1466,0.0,0.0,2025-07-16,308.47250213623045,10.572011839789281,319.04451397601974,297.90049029644115,329.616525815809,287.3284784566519,-25.39853573844177,31.327033201778725,-201317,842.6549553322249,595.925579069626,373.9947431601833,23.1781956188146,302.4833272298177,306.16666666666663,295.816660563151,312.8333333333333,292.13332112630206,316.51667277018225,285.4666544596354,-0.06579035709541534,-87.85046728971963,2.3915876623597114,5.702722101056743,-3.3111344386970316,49.7625162585941,26.7749238999271,298.74000244140626,308.47250213623045,286.2220004272461,270.1914990234375,ORIENTBELL.BO,2025-07-21 02:19:24.432084
4,2025-07-15 00:00:00+05:30,300.79998779296875,310.0,297.25,298.04998779296875,470,0.0,0.0,2025-07-15,308.89750213623046,10.361076493950392,319.25857863018086,298.53642564228005,329.6196551241312,288.1753491483297,-37.0710045448942,33.542608793943096,-199851,271.3280254049619,534.2432350039762,374.0992017800818,30.66130657727706,302.68332926432294,308.11665852864587,295.36665852864587,315.43332926432294,289.93332926432294,320.86665852864587,282.61665852864587,-0.008152580030486793,-85.42058356454439,2.9473309812903494,6.530505710731,-3.5831747294406506,50.477967978832886,27.202976793612233,299.0800048828125,308.89750213623046,285.34600036621094,269.9164990234375,ORIENTBELL.BO,2025-07-21 02:19:24.432084
5,2025-07-14 00:00:00+05:30,297.6000061035156,300.25,294.75,298.0,339,0.0,0.0,2025-07-14,309.07750244140624,10.243601483715333,319.3211039251216,298.8339009576909,329.5647054088369,288.59029947397556,-97.03391100048565,21.572653756844186,-200321,193.62062425360918,599.9720374037298,374.132168606754,25.41660834149009,297.53333536783856,300.3166707356771,294.8166707356771,303.03333536783856,292.03333536783856,305.8166707356771,289.3166707356771,-0.008998202290171836,-91.40185775043808,3.4861652057456354,7.426299393091162,-3.9401341873455262,48.79525457689448,27.663956832965454,300.360009765625,309.07750244140624,284.4570007324219,269.6289990234375,ORIENTBELL.BO,2025-07-21 02:19:24.432084
6,2025-07-11 00:00:00+05:30,294.3500061035156,302.0,293.0,302.0,1755,0.0,0.0,2025-07-11,309.5675018310547,9.894110902534008,319.4616127335887,299.6733909285207,329.3557236361227,289.7792800259867,-117.85077191873894,20.292616359529035,-200660,991.4256528851465,701.55989069126,374.15700362938185,30.861188307177386,296.4500020345052,299.9000040690104,290.9000040690104,305.4500020345052,287.4500020345052,308.9000040690104,281.9000040690104,-0.12427638534498642,-97.47662410557827,4.4383653230513005,8.411332939927542,-3.9729676168762413,47.10007604375681,28.953879583043328,302.0400085449219,309.5675018310547,283.0850006103516,269.4319989013672,ORIENTBELL.BO,2025-07-21 02:19:24.432084
7,2025-07-10 00:00:00+05:30,301.45001220703125,312.0,300.0,301.20001220703125,517,0.0,0.0,2025-07-10,309.64500122070314,9.773981719198115,319.41898293990124,299.87101950150503,329.19296465909935,290.0970377823069,-66.88627766767463,42.36661098940843,-198905,299.105797468992,629.0934501427882,374.2913015162259,52.398004210540414,304.48333740234375,308.9666748046875,296.9666748046875,316.48333740234375,292.48333740234375,320.9666748046875,284.9666748046875,-0.13831722156857137,-68.67375549002341,5.910297816828177,9.404574844146602,-3.494277027318425,50.49092851093729,30.343027160050273,303.510009765625,309.64500122070314,281.9970004272461,269.2369989013672,ORIENTBELL.BO,2025-07-21 02:19:24.432084
8,2025-07-09 00:00:00+05:30,301.20001220703125,307.20001220703125,300.0,307.20001220703125,576,0.0,0.0,2025-07-09,310.00500030517577,9.587063273856916,319.5920635790327,300.41793703131884,329.1791268528896,290.8308737574619,-98.6360832113181,40.150236140925855,-199422,332.9633639318185,711.5903633112373,374.327428740734,52.66054078208509,302.8000081380208,305.60001627604163,298.4000040690104,310.00002034505206,295.59999593098956,312.8000284830729,291.19999186197913,-0.10360654653342019,-69.05485301554117,7.006024456744399,10.278144100976206,-3.2721196442318075,50.37411514820984,31.08669930770269,306.24000854492186,310.00500030517577,280.7690002441406,268.9569989013672,ORIENTBELL.BO,2025-07-21 02:19:24.432084
9,2025-07-08 00:00:00+05:30,307.20001220703125,308.0,297.5,306.0,432,0.0,0.0,2025-07-08,310.85999908447263,9.522777143260774,320.3827762277334,301.33722194121185,329.9055533709942,291.81444479795107,-116.33614938934309,45.63674963248756,-198846,254.69707499723262,806.247113156092,374.36785924798323,51.59411848849029,304.23333740234375,310.9666748046875,300.4666748046875,314.73333740234375,293.73333740234375,321.4666748046875,289.9666748046875,-0.0626630936565439,-59.90851240311484,8.327355920625791,11.096174012034158,-2.7688180914083667,53.1698755328911,32.25062506415223,310.3800048828125,310.85999908447263,279.7829998779297,268.75849884033204,ORIENTBELL.BO,2025-07-21 02:19:24.432084
10,2025-07-07 00:00:00+05:30,306.0,309.95001220703125,302.29998779296875,306.04998779296875,201,0.0,0.0,2025-07-07,311.54749908447263,9.738534802131912,321.28603388660457,301.8089642823407,331.02456868873645,292.0704294802088,-132.02158541567906,52.5079661696418,-199278,118.0419746477504,944.1346226958068,374.39572249798726,51.76808894637712,306.0833333333333,309.8666788736979,302.2166544596354,313.7333577473958,298.4333089192708,317.5167032877604,294.5666300455729,-0.0016790589517533116,-61.737799133877715,9.301979447555368,11.78837853488625,-2.4863990873308826,52.68216436571221,33.50408357109789,312.74000244140626,311.54749908447263,278.6999996948242,268.5089987182617,ORIENTBELL.BO,2025-07-21 02:19:24.432084
