Trading Day,Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,date_only,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,CCI_10,CCI_40,OBV,VPT,VPT_signal,VWAP,MFI_14,PP,R1,S1,R2,S2,R3,S3,CMF,%R,macd,macd_signal,macde_histogram,rsi,ADX,sma_5,sma_20,sma_50,sma_100,symbol,created_on
1,2025-07-29 00:00:00+05:30,2885.050048828125,2916.0,2863.60009765625,2902.550048828125,4584,0.0,0.0,2025-07-29,3141.4900024414064,85.50935538915945,3226.9993578305657,3055.980647052247,3312.5087132197255,2970.4712916630874,-181.311867350831,-278.4219900796154,-2911342,12030.128988264427,6209.974210300991,1964.498182067593,33.063095711468364,2888.2167154947915,2912.833333333333,2860.433430989583,2940.6166178385415,2835.8168131510415,2965.233235677083,2808.033528645833,-0.06761430138021744,-94.43436517720154,-46.47051788953286,-16.497246185233664,-29.973271704299194,24.894741653439638,17.08187535941709,3037.930029296875,3141.4900024414064,3178.325,2959.7934912109376,STYRENIX.BO,2025-07-29 11:51:11.079139
2,2025-07-28 00:00:00+05:30,2935.25,3050.0,2911.0,3050.0,1669,0.0,0.0,2025-07-28,3154.984997558594,60.56860827920111,3215.553605837795,3094.4163892793927,3276.122214116996,3033.847781000192,-237.9374056701279,-240.71897620719497,-2906758,4456.29319465676,4754.935515810132,1963.6875301285818,39.00104975294927,2965.4166666666665,3019.833333333333,2880.833333333333,3104.4166666666665,2826.4166666666665,3158.833333333333,2741.833333333333,-0.0949967334613996,-92.82544378698225,-30.785988397055917,-9.003928259158862,-21.782060137897055,27.501374848547997,14.137939214856274,3090.560009765625,3154.984997558594,3179.4360009765624,2954.1384912109374,STYRENIX.BO,2025-07-29 11:51:11.079139
3,2025-07-25 00:00:00+05:30,3058.64990234375,3141.0,3013.35009765625,3129.0,2927,0.0,0.0,2025-07-25,3168.9099975585937,33.240996983408294,3202.150994542002,3135.6690005751852,3235.39199152541,3102.4280035917773,-279.42160255948744,-162.59458070690033,-2905089,8143.757174759143,4829.596096098475,1963.3759226379896,37.2372415037537,3071.0,3128.64990234375,3001.0,3198.64990234375,2943.35009765625,3256.2998046875,2873.35009765625,-0.011669808247387434,-80.77665034572358,-15.182517974417806,-3.5584132246845988,-11.624104749733206,36.138499134945604,11.366813306076356,3136.65,3168.9099975585937,3179.857001953125,2947.9629907226563,STYRENIX.BO,2025-07-29 11:51:11.079139
4,2025-07-24 00:00:00+05:30,3147.85009765625,3197.0,3128.39990234375,3169.10009765625,1245,0.0,0.0,2025-07-24,3175.5025024414062,21.06872329532278,3196.571225736729,3154.4337791460835,3217.639949032052,3133.3650558507607,-87.5294163668335,-77.57472277162505,-2902162,3564.968671518478,4001.0558264333076,1962.7595112359822,48.72931418149206,3157.75,3187.10009765625,3118.5,3226.35009765625,3089.14990234375,3255.7001953125,3049.89990234375,0.001232123669806452,-63.63632174656982,-7.128330043311962,-0.6523870372512965,-6.475943006060666,45.79156476727239,9.547760121330843,3159.930029296875,3175.5025024414062,3176.121005859375,2941.2874926757813,STYRENIX.BO,2025-07-29 11:51:11.079139
5,2025-07-23 00:00:00+05:30,3162.85009765625,3205.0,3133.0,3149.949951171875,1691,0.0,0.0,2025-07-23,3179.467492675781,22.967146329277895,3202.434639005059,3156.500346346503,3225.401785334337,3133.533200017225,-32.322345960257465,-57.308892781508625,-2900917,4865.131016201618,4110.077615162015,1962.4757519739733,44.660149987457174,3166.9500325520835,3200.900065104167,3128.900065104167,3238.9500325520835,3094.9500325520835,3272.900065104167,3056.900065104167,0.06828687004614932,-54.19938899546739,-5.493391548001,0.9665987142638699,-6.45999026226487,47.784647157112175,9.911688462267845,3164.35,3179.467492675781,3169.7750048828125,2934.178991699219,STYRENIX.BO,2025-07-29 11:51:11.079139
6,2025-07-22 00:00:00+05:30,3148.199951171875,3190.0,3129.300048828125,3165.699951171875,1645,0.0,0.0,2025-07-22,3182.327490234375,24.311055234429503,3206.6385454688048,3158.0164349999454,3230.949600703234,3133.705379765516,-84.96261466238234,-56.94086143954092,-2902608,4710.863641627973,3921.3142649021133,1962.0852432669235,38.06036590849779,3155.8333333333335,3182.366617838542,3121.666666666667,3216.5332845052085,3095.1333821614585,3243.066569010417,3060.966715494792,0.062095877888534164,-63.41621880659049,-4.794214360095793,2.5815962798300873,-7.375810639925881,45.63884269625317,10.432149160663682,3172.25,3182.327490234375,3161.8680029296875,2927.520490722656,STYRENIX.BO,2025-07-29 11:51:11.079139
7,2025-07-21 00:00:00+05:30,3165.699951171875,3182.0,3156.800048828125,3170.0,286,0.0,0.0,2025-07-21,3186.5549926757812,25.39148816805161,3211.946480843833,3161.1635045077296,3237.3379690118845,3135.772016339678,-42.41334722623378,-38.65321153132936,-2900963,823.5843891365274,3723.9269207206485,1961.709751458945,43.439477558426304,3168.1666666666665,3179.533284505208,3154.333333333333,3193.3666178385415,3142.9667154947915,3204.733235677083,3129.133382161458,0.03231617271335801,-52.40646393030432,-2.3835986193907956,4.4255489398115575,-6.809147559202353,47.81858097801118,10.547212111711124,3176.760009765625,3186.5549926757812,3155.207001953125,2921.0009912109376,STYRENIX.BO,2025-07-29 11:51:11.079139
8,2025-07-18 00:00:00+05:30,3175.050048828125,3187.5,3151.0,3184.949951171875,612,0.0,0.0,2025-07-18,3192.3849975585936,32.688505656616606,3225.07350321521,3159.696491901977,3257.7620088718268,3127.0079862453604,-35.731386224751596,-30.418649092338278,-2900677,1767.5606357438153,4449.012553616679,1961.643480880405,37.739249762460894,3171.183349609375,3191.36669921875,3154.86669921875,3207.683349609375,3134.683349609375,3227.86669921875,3118.36669921875,0.0310445186764389,-46.52404774375287,-0.9846496995578491,6.127835829612145,-7.112485529169994,48.97914692644776,11.30572853449728,3183.8,3192.3849975585936,3147.5000048828124,2914.430490722656,STYRENIX.BO,2025-07-29 11:51:11.079139
9,2025-07-17 00:00:00+05:30,3169.949951171875,3208.0,3160.050048828125,3206.0,2122,0.0,0.0,2025-07-17,3199.8875,43.82337523812355,3243.710875238123,3156.0641247618764,3287.534250476247,3112.2407495237526,7.8513782438528334,-19.478526765986828,-2901289,6118.854248246909,5119.375533084894,1961.5005451859242,34.611226906897244,3179.3333333333335,3198.616617838542,3150.666666666667,3227.2832845052085,3131.3833821614585,3246.566569010417,3102.716715494792,0.09031016904670092,-49.73266631749196,-0.09949517440918498,7.905957211904643,-8.005452386313827,48.34415753379008,12.122592374420833,3187.92998046875,3199.8875,3137.437001953125,2907.5329907226565,STYRENIX.BO,2025-07-29 11:51:11.079139
10,2025-07-16 00:00:00+05:30,3202.35009765625,3222.35009765625,3165.0,3169.0,1844,0.0,0.0,2025-07-16,3204.4349975585938,45.248982458449596,3249.6839800170433,3159.1860151001442,3294.932962475493,3113.9370326416947,99.75308153240611,-3.1241931062208534,-2899167,5371.58001857267,4869.50585429439,1961.0067643799553,36.30087807790533,3196.5667317708335,3228.133463541667,3170.783365885417,3253.9168294270835,3139.2166341145835,3285.483561197917,3113.433268229167,0.04527954954343895,-35.81018566972976,1.5375606940010584,9.907320308483099,-8.36975961448204,52.174781719119224,12.762874326109081,3180.8,3204.4349975585938,3128.05900390625,2900.242990722656,STYRENIX.BO,2025-07-29 11:51:11.079139
