Trading Day,Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,date_only,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,CCI_10,CCI_40,OBV,VPT,VPT_signal,VWAP,MFI_14,PP,R1,S1,R2,S2,R3,S3,CMF,%R,macd,macd_signal,macde_histogram,rsi,ADX,sma_5,sma_20,sma_50,sma_100,symbol,created_on
1,2025-07-25 00:00:00+05:30,1980.449951171875,2070.949951171875,1971.0,2047.949951171875,10346,7.0,0.0,2025-07-25,2185.0088134765624,102.65627242879101,2287.6650859053534,2082.3525410477714,2390.3213583341444,1979.6962686189804,-127.41145653609553,-7.50394022190227,1024250,27214.61772587778,37565.56775583277,1724.8377746620924,21.269150814532523,2007.4666341145833,2043.9332682291665,1943.9833170572915,2107.416585286458,1907.5166829427083,2143.8832194010415,1844.0333658854165,-0.07493090008777069,-97.3821023510766,6.595603074718383,43.957648120938885,-37.3620450462205,40.88702152495077,25.67883712917153,2047.33740234375,2185.0088134765624,1986.2020043945313,1840.4369750976562,KIRLOSBROS.BO,2025-07-25 11:46:11.435025
2,2025-07-24 00:00:00+05:30,2034.050048828125,2092.448927862578,2029.0173196839621,2092.448927862578,7572,0.0,0.0,2025-07-24,2202.0618530273437,94.92385323497288,2296.9857062623164,2107.137999792371,2391.9095594972896,2012.214146557398,-111.71079335421443,10.005738443783331,1034596,20456.82041645433,40153.30526332153,1724.4351446081494,35.36527043866829,2051.8387654582216,2074.660211232481,2011.2286030538653,2115.2703736368376,1988.4071572796058,2138.091819411097,1947.7969948752495,0.029449857789218586,-98.57343221165459,18.95090987990079,53.298159382494006,-34.347249502593215,44.64877421849903,26.652958230224115,2074.969189453125,2202.0618530273437,1984.1178662109376,1837.54826171875,KIRLOSBROS.BO,2025-07-25 11:46:11.435025
3,2025-07-23 00:00:00+05:30,2062.5517578125,2089.259892244953,2048.20124188331,2078.8956577742397,6022,0.0,0.0,2025-07-23,2206.7880859375,88.23588871001387,2295.023974647514,2118.552197227486,2383.2598633575276,2030.3163085174722,-118.36671525477453,17.19717642804328,1042168,16497.247857329276,45077.42647503833,1724.0778013487538,59.44077177844795,2066.6709639802543,2085.1406860771986,2044.0820357155558,2107.729614341897,2025.6123136186116,2126.1993364388413,2003.023385353913,0.006777059143057051,-96.00446581718451,29.203514128270854,61.8849717581423,-32.681457629871446,46.77348531032823,28.468544406178935,2106.361181640625,2206.7880859375,1980.1146411132813,1833.8460034179689,KIRLOSBROS.BO,2025-07-25 11:46:11.435025
4,2025-07-22 00:00:00+05:30,2075.955810546875,2125.6845741011475,2069.627491450801,2075.4076481891875,5313,0.0,0.0,2025-07-22,2211.227819824219,82.65378094317019,2293.881600767389,2128.5740388810486,2376.5353817105592,2045.9202579378784,-121.26306657931532,27.028902804702998,1048190,14649.534108396627,52222.471129465586,1723.7668317306725,54.85411385874748,2090.4226253662746,2111.2177592817484,2055.1606766314017,2146.4797080166213,2034.3655427159279,2167.274841932095,1999.103593981055,0.16542782360999925,-94.30032541976749,39.08049043827941,70.05533616561016,-30.974845727330745,47.76587755282642,30.621192016738352,2136.3779296875,2211.227819824219,1976.4173681640625,1830.519952392578,KIRLOSBROS.BO,2025-07-25 11:46:11.435025
5,2025-07-21 00:00:00+05:30,2083.679443359375,2120.7019386225465,2055.9248587304105,2096.0368197405405,12201,0.0,0.0,2025-07-21,2199.946643066406,112.2035465001695,2312.1501895665756,2087.7430965662365,2424.353736066745,1975.539550066067,-178.9969153816763,27.750419305334393,1053503,33766.980492197195,61615.70538473282,1723.481125508808,47.52392194515378,2086.7687469041107,2117.612635077811,2052.835555185675,2151.5458267962467,2021.9916670119746,2182.389714969947,1988.0584752935388,0.15967074556384903,-92.102616892893,49.813788392582865,77.79904759744284,-27.98525920485997,48.31426413013595,32.63569327178618,2162.31865234375,2199.946643066406,1972.85263671875,1827.1764587402345,KIRLOSBROS.BO,2025-07-25 11:46:11.435025
6,2025-07-18 00:00:00+05:30,2118.60888671875,2192.4548496581065,2106.500653847647,2176.8586204352746,13900,0.0,0.0,2025-07-18,2191.592877197266,126.61011294028077,2318.2029901375467,2064.982764256985,2444.8131030778272,1938.3726513167044,-137.08861935052533,46.424298884981596,1065704,39113.932550184996,68577.88660786672,1722.80884418159,45.20570672631557,2139.188130074834,2171.8756063020214,2085.921410491562,2225.1423258852938,2053.2339342643745,2257.829802112481,1999.9672146811022,0.17427970726133707,-95.97551927075583,62.04024711174634,84.79536239865782,-22.755115286911476,50.762828170875274,34.8680684399733,2173.081591796875,2191.592877197266,1968.3780297851563,1824.274443359375,KIRLOSBROS.BO,2025-07-25 11:46:11.435025
7,2025-07-17 00:00:00+05:30,2191.010009765625,2242.9810613704585,2167.540727026124,2217.6183920987964,8701,0.0,0.0,2025-07-17,2175.53564453125,153.7986249775959,2329.334269508846,2021.7370195536541,2483.1328944864417,1867.9383945760583,-47.987482134249916,68.81643413153479,1079604,25320.916608048254,75943.87512228715,1721.9654530876805,57.38436399275997,2200.5105993874026,2233.4804717486813,2158.0401374043468,2275.950933731737,2125.070265043068,2308.920806093016,2082.599803060012,0.18338066538063857,-75.55241231552527,73.31379457874073,90.48414122038568,-17.170346641644954,56.249515073592406,36.57285195536805,2185.947314453125,2175.53564453125,1962.057783203125,1820.8776354980469,KIRLOSBROS.BO,2025-07-25 11:46:11.435025
8,2025-07-16 00:00:00+05:30,2212.635498046875,2232.068621439247,2182.489242527939,2232.068621439247,8602,0.0,0.0,2025-07-16,2155.7885925292967,175.52671170351735,2331.315304232814,1980.2618808257794,2506.8420159363313,1804.735169122262,-40.122245443578315,75.72954759417213,1088305,25279.89154810503,88599.61475084687,1721.3389815943156,76.07345436311769,2209.064454004687,2235.639665481435,2186.0602865701267,2258.643832915995,2159.485075093379,2285.219044392743,2136.4809076588185,0.1844712231069165,-72.84919740582832,79.50612286021897,94.77672788079693,-15.27060502057796,57.98826759187185,37.4633290205584,2197.98583984375,2155.7885925292967,1954.9123706054688,1817.1524536132813,KIRLOSBROS.BO,2025-07-25 11:46:11.435025
9,2025-07-15 00:00:00+05:30,2205.659423828125,2239.2936746150667,2121.698368159981,2192.3054778740443,13926,0.0,0.0,2025-07-15,2134.9353515625,192.3827223749961,2327.3180739374957,1942.5526291875037,2519.700796312492,1750.1699068125076,-82.59879695195855,73.74698915242777,1079703,40797.2356703131,104429.54555153233,1720.689398064119,78.0926639648413,2188.8838222010577,2256.0692762421345,2138.4739697870486,2306.4791286561435,2071.288515745972,2373.6645826972203,2020.8786633319628,0.18441409649208845,-68.04153551128124,84.09975836168269,98.59437913594141,-14.49462077425872,57.59549131902245,38.17779718026935,2201.334326171875,2134.9353515625,1945.4539184570312,1813.2010510253906,KIRLOSBROS.BO,2025-07-25 11:46:11.435025
10,2025-07-14 00:00:00+05:30,2137.494140625,2188.5683741235257,2121.000851683348,2162.4580347460114,18212,0.0,0.0,2025-07-14,2114.30634765625,206.03572043406362,2320.3420680903137,1908.2706272221865,2526.3777885243776,1702.234906788123,-146.42424861215218,64.71005464795682,1065777,51704.51481461161,120337.62302183713,1719.649085651384,83.33079637137388,2149.021122143958,2177.041392604568,2109.4738701643905,2216.5886445841356,2081.4535997037806,2244.6089150447456,2041.906347724213,0.1800669815717315,-53.72430200611607,89.39380266371109,102.21803432950607,-12.824231665794983,53.66707446906702,38.947224429188836,2197.806494140625,2114.30634765625,1935.8858447265625,1808.2411206054687,KIRLOSBROS.BO,2025-07-25 11:46:11.435025
