Trading Day,Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,date_only,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,CCI_10,CCI_40,OBV,VPT,VPT_signal,VWAP,MFI_14,PP,R1,S1,R2,S2,R3,S3,CMF,%R,macd,macd_signal,macde_histogram,rsi,ADX,sma_5,sma_20,sma_50,sma_100,symbol,created_on
1,2025-07-29 00:00:00+05:30,296.3999938964844,310.1499938964844,293.04998779296875,304.75,1365,0.0,0.0,2025-07-29,303.86499938964846,3.0799464965646832,306.94494588621313,300.7850528930838,310.0248923827778,297.7051063965191,-132.55446074518377,-80.98285415190809,68158,1000.7493292909261,463.404785431262,374.2051961766917,31.65514857776934,299.8666585286458,306.6833292643229,289.58332316080725,316.96666463216144,282.7666524251302,323.7833353678385,272.48331705729163,-0.013206108288617213,-89.43216147162059,0.22776776545339317,0.9705002886669889,-0.7427325232135957,42.755390636644414,13.359805292399033,304.2399963378906,303.86499938964846,302.57000122070315,278.3565008544922,SAHYADRI.BO,2025-07-29 12:08:26.461759
2,2025-07-28 00:00:00+05:30,304.75,324.75,302.0,324.75,249,0.0,0.0,2025-07-28,304.6800003051758,3.156296569319621,307.8362968744954,301.52370373585615,310.992593443815,298.36740716653657,173.2494816495209,73.50159097767667,69523,187.6970847508602,329.0686494663459,374.3167383516722,37.65628894380855,310.5,319.0,296.25,333.25,287.75,341.75,273.5,0.0727819403935326,-67.56755363514799,0.99140588683332,1.1561834194703877,-0.16477753263706774,50.80681258763473,14.17760964545838,306.1699951171875,304.6800003051758,302.27100158691405,277.5965008544922,SAHYADRI.BO,2025-07-29 12:08:26.461759
3,2025-07-25 00:00:00+05:30,308.3500061035156,308.3500061035156,302.3500061035156,306.95001220703125,160,0.0,0.0,2025-07-25,304.97750091552734,3.431644256149387,308.40914517167676,301.54585665937793,311.8407894278261,298.1142124032286,83.57888607336517,21.798036813110972,69772,122.03331529980625,364.4115406452173,374.33493587981036,33.22841267008613,306.3500061035156,310.3500061035156,304.3500061035156,312.3500061035156,300.3500061035156,316.3500061035156,298.3500061035156,0.0860800446600958,-16.719197955996943,1.1317237004230947,1.1973778026296547,-0.06565410220655998,54.94944460793605,13.647260368024877,306.22999267578126,304.97750091552734,302.0330017089844,276.88650085449217,SAHYADRI.BO,2025-07-29 12:08:26.461759
4,2025-07-24 00:00:00+05:30,304.8999938964844,306.54998779296875,304.3999938964844,306.20001220703125,116,0.0,0.0,2025-07-24,305.2100006103516,3.808944057775432,309.018944668127,301.40105655257616,312.8278887259024,297.59211249480074,64.12455627206204,11.903960286543096,69612,87.48424957465724,425.00609698157,374.3460288834902,38.50561600496635,305.2833251953125,306.1666564941406,304.01666259765625,307.4333190917969,303.1333312988281,308.316650390625,301.8666687011719,0.036509497974042134,-38.48582810427188,0.9396796379240868,1.2137913281812944,-0.2741116902572076,51.424926158957284,13.66821738789838,306.189990234375,305.2100006103516,301.6060015869141,276.2900007629394,SAHYADRI.BO,2025-07-29 12:08:26.461759
5,2025-07-23 00:00:00+05:30,306.79998779296875,306.79998779296875,302.79998779296875,306.0,11,0.0,0.0,2025-07-23,305.7225006103516,4.40757290434809,310.1300735146997,301.31492770600346,314.53764641904775,296.9073548016554,87.19419100774581,16.587815031548615,69728,8.347616505908617,509.3865588332982,374.35449419211034,44.25705684622234,305.46665445963544,308.1333211263021,304.1333211263021,309.46665445963544,301.46665445963544,312.1333211263021,300.1333211263021,0.14418712455715618,-26.49848952486941,1.0193414019635725,1.2823192507455963,-0.2629778487820238,53.568091283031116,14.04635355024528,305.7099914550781,305.7225006103516,301.18800170898436,275.7140008544922,SAHYADRI.BO,2025-07-29 12:08:26.461759
6,2025-07-22 00:00:00+05:30,306.04998779296875,306.6000061035156,298.29998779296875,303.29998779296875,2166,0.0,0.0,2025-07-22,305.7050018310547,4.403763041481126,310.1087648725358,301.3012387895736,314.5125279140169,296.89747574809246,33.63900459780693,-1.6712492048769303,69717,1639.7033530811427,634.6462944151456,374.3552750812488,41.47324267426916,303.6499938964844,309.0,300.6999816894531,311.95001220703125,295.3499755859375,317.3000183105469,292.39996337890625,0.1482536064811557,-31.23034890146388,0.9187674221488464,1.3480637129411022,-0.42929629079225573,52.84780212674902,14.45357710969579,304.3699951171875,305.7050018310547,300.60600219726564,275.0810009765625,SAHYADRI.BO,2025-07-29 12:08:26.461759
7,2025-07-21 00:00:00+05:30,305.04998779296875,307.79998779296875,300.29998779296875,307.79998779296875,250,0.0,0.0,2025-07-21,305.82750244140624,4.44772159913335,310.27522404053957,301.3797808422729,314.72294563967296,296.9320592431395,67.9577921776265,10.520908437867845,67551,188.63639434530813,383.3820297486462,374.5111028285932,41.33239393497177,304.38332112630206,308.4666544596354,300.9666544596354,311.88332112630206,296.88332112630206,315.9666544596354,293.4666544596354,0.062222309731376386,-43.75005418602191,0.8499451688686008,1.4553877856391662,-0.6054426167705653,51.92444718081112,14.854408338704461,303.9099975585938,305.82750244140624,299.9020025634766,274.47050109863284,SAHYADRI.BO,2025-07-29 12:08:26.461759
8,2025-07-18 00:00:00+05:30,308.1499938964844,310.54998779296875,305.20001220703125,305.5,247,0.0,0.0,2025-07-18,305.5750030517578,4.633643887715767,310.20864693947357,300.941359164042,314.84229082718934,296.30771527632623,173.76003325073026,50.37776082503572,67801,188.2667314182772,432.06843859948066,374.5293976488759,41.601324848917116,307.96666463216144,310.73331705729163,305.38334147135413,313.31664021809894,302.61668904622394,316.08329264322913,300.03336588541663,0.04936783591650032,-30.294883354087474,0.8474387208223675,1.6067484398318073,-0.7593097190094398,55.02624606316098,15.59115174978714,303.45,305.5750030517578,299.23700256347655,273.90950119018555,SAHYADRI.BO,2025-07-29 12:08:26.461759
9,2025-07-17 00:00:00+05:30,302.5,304.1499938964844,301.0,304.1499938964844,1072,0.0,0.0,2025-07-17,305.3625030517578,4.606713697391573,309.9692167491494,300.75578935436624,314.57593044654095,296.1490756569747,-19.31768769526614,-2.5228548030578075,67554,802.1112919999465,493.0188653947815,374.54667549954655,39.29515260829391,302.5499979654948,304.0999959309896,300.95000203450525,305.6999918619792,299.40000406901044,307.249989827474,297.80000813802087,0.048315023314066785,-67.40576436659498,0.5260860957682212,1.796575869584167,-1.2704897738159457,49.9681070752404,16.392020455106234,302.31000366210935,305.3625030517578,298.4520025634766,273.17200119018554,SAHYADRI.BO,2025-07-29 12:08:26.461759
10,2025-07-16 00:00:00+05:30,300.1000061035156,307.3500061035156,295.1499938964844,300.0,947,0.0,0.0,2025-07-16,305.3500030517578,4.615221025846211,309.96522407760403,300.7347820259116,314.58044510345024,296.1195610000654,-90.29114251143469,-18.408410391281436,66482,702.9597342813739,415.7457587434902,374.62815700352127,34.30431156774698,300.8666687011719,306.5833435058594,294.3833312988281,313.0666809082031,288.6666564941406,318.7833557128906,282.1833190917969,0.0063778113880439205,-78.04874417899661,0.6631251475000113,2.114198313038153,-1.451073165538142,47.64556714589527,16.923907317255424,301.81000366210935,305.3500030517578,297.78300231933594,272.4470011901856,SAHYADRI.BO,2025-07-29 12:08:26.461759
