Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,date_only,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,CCI_10,CCI_40,OBV,VPT,VPT_signal,VWAP,MFI_14,PP,R1,S1,R2,S2,R3,S3,CMF,%R,macd,macd_signal,macde_histogram,rsi,ADX,sma_5,sma_20,sma_50,sma_100,symbol,created_on
1,2023-12-28 00:00:00+05:30,6.239999771118164,6.239999771118164,6.059999942779541,6.059999942779541,4074,0.0,0.0,0.0,2023-12-28,5.80649995803833,0.6681181455196336,6.4746181035579635,5.138381812518697,7.142736249077597,4.470263666999063,-42.462864183753496,94.39405319492784,-382398,1115.1057112687565,1800.5851915277117,10.611182851118519,58.55992286947259,6.119999885559082,6.179999828338623,6.0,6.299999713897705,5.940000057220459,6.359999656677246,5.820000171661377,,-51.030939111091996,0.38526500444312806,0.3580997911671959,0.027165213275932132,55.2901792072135,33.681307472056396,6.579999923706055,5.80649995803833,5.295599956512451,4.523599982261658,INDLMETER.BO,2024-11-18 11:08:49.080952
2,2023-12-27 00:00:00+05:30,6.369999885559082,6.699999809265137,6.369999885559082,6.369999885559082,820,0.0,0.0,0.0,2023-12-27,5.752999949455261,0.689256676873848,6.442256626329109,5.063743272581413,7.131513303202957,4.374486595707565,37.09517467292978,148.9004288550524,-378324,235.92592819133637,1971.9550615924502,10.615653768224904,62.901279689111135,6.479999860127767,6.589999834696451,6.2599999109903965,6.809999783833821,6.149999936421712,6.919999758402506,5.929999987284342,,-34.87180540547414,0.430972134962639,0.3513084878482129,0.07966364711442608,61.67887736712334,34.63338574139484,6.647999954223633,5.752999949455261,5.278399953842163,4.49579998254776,INDLMETER.BO,2024-11-18 11:08:49.080952
3,2023-12-11 00:00:00+05:30,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,23084,0.0,0.0,0.0,2023-12-11,5.674999952316284,0.7038727705776746,6.378872722893959,4.971127181738609,7.082745493471633,4.267254411160935,89.21493034109164,194.43667033925803,-377504,6985.672983775621,2405.9623449427286,10.616493413062685,65.39488845868097,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,,-17.587956676354366,0.45243093444550286,0.33139257606960637,0.1210383583758965,69.63206461309346,34.32566083498616,6.59399995803833,5.674999952316284,5.250199956893921,4.463599984645843,INDLMETER.BO,2024-11-18 11:08:49.080952
4,2023-12-04 00:00:00+05:30,7.0,7.050000190734863,6.75,7.050000190734863,3690,0.0,0.0,0.0,2023-12-04,5.569499969482422,0.7002742168592838,6.269774186341706,4.869225752623138,6.970048403200989,4.1689515357638545,161.4783747842939,255.42001898192018,-354420,1175.0000641813313,1261.0346852345056,10.638419962585939,97.79169648588923,6.950000127156575,7.1500002543131504,6.850000063578287,7.2500003178914385,6.649999936421712,7.450000445048014,6.549999872843424,,-0.0,0.44054969380561104,0.30113298647563225,0.1394167073299788,79.76102558306297,32.240712258888436,6.492000007629395,5.569499969482422,5.210799961090088,4.429099986553192,INDLMETER.BO,2024-11-18 11:08:49.080952
5,2023-12-01 00:00:00+05:30,6.71999979019165,6.71999979019165,6.71999979019165,6.71999979019165,3480,0.0,0.0,0.0,2023-12-01,5.43849995136261,0.6521484803789233,6.090648431741533,4.786351470983687,6.742796912120457,4.134202990604764,166.81024169788714,255.17770697515726,-358110,1056.260158742407,1282.5433404977991,10.641634217010608,97.78276804888417,6.71999979019165,6.71999979019165,6.71999979019165,6.71999979019165,6.71999979019165,6.71999979019165,6.71999979019165,,-0.0,0.384193375511221,0.26627880964313755,0.11791456586808347,76.80731556180663,29.70129837389274,6.275999927520752,5.43849995136261,5.1599999618530275,4.390099985599518,INDLMETER.BO,2024-11-18 11:08:49.080952
6,2023-11-30 00:00:00+05:30,6.400000095367432,6.400000095367432,6.110000133514404,6.400000095367432,10968,0.0,0.0,0.0,2023-11-30,5.335499954223633,0.5996619993344405,5.935161953558073,4.735837954889193,6.5348239528925145,4.1361759555547515,128.9910905138027,214.00136956104305,-361590,3170.515039797585,1339.114135936647,10.644949831435968,91.72336354481861,6.303333441416423,6.496666749318441,6.206666787465414,6.59333340326945,6.0133334795633955,6.786666711171469,5.916666825612387,0.4353114978922615,-0.0,0.3387191381194592,0.23680016817611665,0.10191896994334254,73.29844578113223,27.420348450305312,6.0920000076293945,5.335499954223633,5.111599969863891,4.354899988174439,INDLMETER.BO,2024-11-18 11:08:49.080952
7,2023-11-29 00:00:00+05:30,6.190000057220459,6.400000095367432,6.099999904632568,6.099999904632568,1702,0.0,0.0,0.0,2023-11-29,5.260499954223633,0.5513760457178899,5.811875999941523,4.709123908505743,6.363252045659412,4.157747862787853,121.36912374421296,219.33453466645588,-372558,468.93406160339794,881.2639099714123,10.656291487275901,79.73992183229879,6.199999968210856,6.3000000317891445,5.999999841054281,6.50000015894572,5.899999777475993,6.600000222524008,5.699999650319418,0.35010178808467646,-17.24138781516808,0.3068813474927028,0.211320425690281,0.09556092180242179,69.24828604858646,25.52819892803334,5.9899999618530275,5.260499954223633,5.065599966049194,4.3214999866485595,INDLMETER.BO,2024-11-18 11:08:49.080952
8,2023-11-28 00:00:00+05:30,6.050000190734863,6.230000019073486,5.900000095367432,6.190000057220459,3811,0.0,0.0,0.0,2023-11-28,5.205499958992005,0.5170205840319885,5.722520543023993,4.688479374960016,6.239541127055982,4.171458790928027,117.11130665626767,227.3614355991461,-370856,1065.4964258534098,984.3463720634159,10.658181338578007,81.55789366529186,6.106666723887126,6.31333335240682,5.983333428700766,6.436666647593181,5.776666800181071,6.643333276112875,5.653333504994711,0.3826340498167679,-2.547767992324441,0.29101508361880857,0.18743019523967555,0.10358488837913302,72.30342562227789,23.490499442509677,5.942000007629394,5.205499958992005,5.021799969673157,4.292699987888336,INDLMETER.BO,2024-11-18 11:08:49.080952
9,2023-11-24 00:00:00+05:30,5.800000190734863,5.989999771118164,5.610000133514404,5.96999979019165,7663,0.0,0.0,0.0,2023-11-24,5.145999956130981,0.4634584058363739,5.609458361967355,4.682541550294608,6.072916767803729,4.219083144458233,85.97033458448419,198.9097753344654,-374667,2066.3102824486978,964.0588586159172,10.662334987999413,81.38098074474695,5.856666564941406,6.103332996368408,5.723333358764648,6.236666202545166,5.4766669273376465,6.483332633972168,5.343333721160889,0.37583037893885685,-2.238821372550694,0.2574284870614729,0.1615339731448923,0.09589451391658063,69.22116236163055,21.62866350641426,5.834000015258789,5.145999956130981,4.972599968910218,4.2629999876022335,INDLMETER.BO,2024-11-18 11:08:49.080952
10,2023-11-23 00:00:00+05:30,5.889999866485596,5.889999866485596,5.599999904632568,5.800000190734863,1280,0.0,0.0,0.0,2023-11-23,5.089499974250794,0.4250012618590969,5.514501236109891,4.664498712391697,5.939502497968988,4.2394974505326,88.20255439528299,189.89898891438077,-382330,335.3207068113874,688.4960026577221,10.671122390257032,76.55792928709029,5.763333320617676,5.926666736602783,5.636666774749756,6.053333282470703,5.473333358764648,6.2166666984558105,5.3466668128967285,0.29694588916205966,-11.764695982618441,0.2321937270543657,0.13756034466574713,0.09463338238861857,66.5501265633863,20.162603079724487,5.722000026702881,5.089499974250794,4.930599970817566,4.237099990844727,INDLMETER.BO,2024-11-18 11:08:49.080952
