Trading Day,Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,date_only,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,CCI_10,CCI_40,OBV,VPT,VPT_signal,VWAP,MFI_14,PP,R1,S1,R2,S2,R3,S3,CMF,%R,macd,macd_signal,macde_histogram,rsi,ADX,sma_5,sma_20,sma_50,sma_100,symbol,created_on
1,2025-07-25 00:00:00+05:30,1503.800048828125,1519.9000244140625,1475.4000244140625,1510.050048828125,92634,0.0,0.0,2025-07-25,1550.683282470703,28.671394492186,1579.354676962889,1522.011887978517,1608.026071455075,1493.340493486331,-221.97921639540596,-160.15863897877173,391033,122401.7023868628,61825.62924215533,1304.2154497407512,27.679867460806065,1499.7000325520833,1524.000040690104,1479.500040690104,1544.2000325520833,1455.2000325520833,1568.500040690104,1435.000040690104,0.06010968054579964,-72.9236488302137,-8.455053146374667,-6.996293794367963,-1.4587593520067035,38.7161929936774,14.066776826054932,1549.76748046875,1550.683282470703,1579.53255859375,1543.776893310547,CHOLAFIN.BO,2025-07-25 11:51:25.448861
2,2025-07-24 00:00:00+05:30,1551.3499755859375,1562.0999755859375,1543.5,1550.3499755859375,28724,0.7,0.0,2025-07-24,1558.131085205078,34.588069336638114,1592.7191545417163,1523.5430158684399,1627.3072238783543,1488.9549465318019,16.4431153742143,-38.92518396780098,483667,39154.49682076564,46681.61095597846,1303.1993825073766,32.2789758947235,1552.316650390625,1561.13330078125,1542.5333251953125,1570.9166259765625,1533.7166748046875,1579.7332763671875,1523.933349609375,0.08569094771732817,-33.762967147171075,-4.764957925497583,-6.631603956366286,1.8666460308687025,47.48659948937055,11.842819447983029,1559.8575439453125,1558.131085205078,1581.8269873046875,1543.1029284667968,CHOLAFIN.BO,2025-07-25 11:51:25.448861
3,2025-07-23 00:00:00+05:30,1555.2498779296875,1565.0455173923624,1545.3044035692749,1546.4038842398882,65151,0.0,0.0,2025-07-23,1561.8420043945312,37.66664051320908,1599.5086449077403,1524.175363881322,1637.1752854209494,1486.508723368113,33.735755301504334,-34.52048286147122,512391,89032.42610383988,48563.389489781664,1302.8070345881201,31.721575477036936,1555.199932963775,1565.095462358275,1545.3543485351875,1574.9410467868624,1535.4588191406874,1584.8365761813625,1525.6132347121,0.1186846412140918,-29.21292887279368,-4.651268832106098,-7.098265464083462,2.446996631977364,48.32025318598377,11.003954448276554,1562.1568603515625,1561.8420043945312,1582.9585131835938,1541.2547778320313,CHOLAFIN.BO,2025-07-25 11:51:25.448861
4,2025-07-22 00:00:00+05:30,1565.0955810546875,1580.288693629408,1555.3499676689273,1574.5412806070367,18085,0.0,0.0,2025-07-22,1564.4833251953125,39.00834069445543,1603.491665889768,1525.474984500857,1642.5000065842235,1486.4666438064016,118.59193705902675,-11.995006257701277,577542,24870.603525715516,38446.13033626711,1301.8984705869025,32.74560742975807,1566.9114141176742,1578.472860566421,1553.5341346059404,1591.850140078155,1541.9726881571935,1603.4115865269018,1528.5954086454597,0.14507926572823746,-17.725890965626306,-4.819319862571319,-7.710014622077803,2.8906947595064834,50.39511904638816,10.152889373510918,1562.7166259765625,1564.4833251953125,1583.7621533203126,1539.4540893554688,CHOLAFIN.BO,2025-07-25 11:51:25.448861
5,2025-07-21 00:00:00+05:30,1573.3419189453125,1577.2900931225724,1516.1675787356878,1554.2005096985722,50344,0.0,0.0,2025-07-21,1566.152569580078,39.74329841374701,1605.895867993825,1526.409271166331,1645.639166407572,1486.6659727525841,64.67571539527138,-38.427245154193194,595627,69598.16326679879,41840.012038905006,1301.6352589368473,27.34802070630238,1555.599863601191,1595.032148466694,1533.9096340798094,1616.7223779880756,1494.4773492143063,1656.1546628535787,1472.7871196929248,0.1398995587687979,-27.573479317427733,-5.931108688696213,-8.432688311954424,2.501579623258211,52.13625917644223,9.522269432005547,1561.0273681640624,1566.152569580078,1584.018037109375,1537.6369067382811,CHOLAFIN.BO,2025-07-25 11:51:25.448861
6,2025-07-18 00:00:00+05:30,1554.2503662109375,1570.4431509049646,1549.9023477153219,1563.2963433465613,8721,0.0,0.0,2025-07-18,1566.577374267578,39.869393886231634,1606.4467681538097,1526.7079803813465,1646.3161620400413,1486.838586495115,89.89283407575905,-35.74094012603928,545283,11910.067169200267,34900.474231931556,1300.8767438951413,27.698226808631915,1558.198621610408,1566.4948955054942,1545.9540923158515,1578.7394248000508,1537.6578184207654,1587.035698695137,1525.4132891262088,0.10268947964959937,-54.80699599133877,-8.076809346391883,-9.058083217768976,0.981273871377093,48.29813753808936,8.7211779152692,1551.8414794921875,1566.577374267578,1584.128984375,1535.8447131347657,CHOLAFIN.BO,2025-07-25 11:51:25.448861
7,2025-07-17 00:00:00+05:30,1562.8465576171875,1569.2936067495891,1550.2521291481598,1559.4979672770985,18077,0.0,0.0,2025-07-17,1566.7223083496094,39.827470618756266,1606.5497789683657,1526.8948377308532,1646.377249587122,1487.067367112097,126.4690774244449,-32.81850186266414,554004,24823.878928886348,40648.075997614375,1300.7541542027166,27.494119716816613,1560.7974311716455,1571.3427331951311,1552.3012555937019,1579.8389087730748,1541.7559535702162,1590.3842107965604,1533.2597779922726,0.11751064631618373,-57.0575509122273,-8.821351822989527,-9.303401685613249,0.48204986262372174,49.97450186115327,8.860629371057593,1547.18359375,1566.7223083496094,1583.2963623046876,1534.052020263672,CHOLAFIN.BO,2025-07-25 11:51:25.448861
8,2025-07-16 00:00:00+05:30,1558.0487060546875,1566.2949943144797,1494.5772752065895,1548.103231444489,53292,0.0,0.0,2025-07-16,1565.73525390625,40.17171631444759,1605.9069702206975,1525.5635375918023,1646.0786865351452,1485.3918212773547,25.941693338977245,-73.51513468176006,535927,72957.50862288363,44604.12526479637,1300.4910408870337,34.44261071230122,1539.640325191919,1584.7033751772483,1512.9856560693581,1611.358044299809,1467.9226060840288,1656.4210942851385,1441.267936961468,0.09783043887597347,-62.65805827951874,-10.487529574355221,-9.42391415126918,-1.0636154230860413,49.05813157581961,8.968245942709038,1543.6552001953125,1565.73525390625,1582.6036743164063,1531.9134826660156,CHOLAFIN.BO,2025-07-25 11:51:25.448861
9,2025-07-15 00:00:00+05:30,1556.6492919921875,1560.1977435807646,1518.5164320540791,1527.7123659952213,23290,0.0,0.0,2025-07-15,1567.0871459960938,40.35396436297221,1607.441110359066,1526.7331816331216,1647.7950747220382,1486.3792172701494,36.03533589746335,-66.7585641788569,482635,31855.704413215302,37515.77942527455,1299.7265263428146,42.01501461919883,1545.121155875677,1571.7258796972749,1530.0445681705894,1586.8024674023625,1503.4398443489915,1613.4071912239604,1488.363256643904,0.06292712884003368,-67.74396714168641,-11.98932435101915,-9.15801029549767,-2.8313140555214797,48.80414163314693,8.979198097937577,1544.46484375,1567.0871459960938,1582.9625122070313,1529.8978894042968,CHOLAFIN.BO,2025-07-25 11:51:25.448861
10,2025-07-14 00:00:00+05:30,1527.4124755859375,1546.0040829476623,1520.1158331025351,1537.3580722392478,23316,0.0,0.0,2025-07-14,1566.9697021484376,40.38934342748694,1607.3590455759245,1526.5803587209507,1647.7483890034114,1486.1910152934638,-44.96729174072979,-94.82213819405,459345,31292.288535739463,38930.79817828936,1299.392804158156,41.251836749001036,1531.1774638787117,1542.2390946548883,1516.3508448097612,1557.0657137238388,1505.2892140335846,1568.1273445000154,1490.462594964634,0.025508693611400422,-86.09975443591988,-13.592599243001587,-8.4501817816173,-5.142417461384287,43.323808503017275,9.620201137110527,1537.6779052734375,1566.9697021484376,1582.3977661132812,1528.071212158203,CHOLAFIN.BO,2025-07-25 11:51:25.448861
