Trading Day,Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,date_only,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,CCI_10,CCI_40,OBV,VPT,VPT_signal,VWAP,MFI_14,PP,R1,S1,R2,S2,R3,S3,CMF,%R,macd,macd_signal,macde_histogram,rsi,ADX,sma_5,sma_20,sma_50,sma_100,symbol,created_on
1,2025-07-25 00:00:00+05:30,958.2999877929688,994.9500122070312,953.0499877929688,994.9500122070312,2531,0.0,0.0,2025-07-25,987.0300079345703,11.808380721472085,998.8383886560424,975.2216272130983,1010.6467693775145,963.4132464916262,-157.29310689919373,-4.153759802522222,-911939,2041.1745212866986,4603.661586033361,1165.434053053077,61.94810762681609,968.7666625976562,984.4833374023438,942.5833129882812,1010.6666870117188,926.8666381835938,1026.3833618164062,900.6832885742188,0.2164831612417299,-88.39369405822875,1.086072135267159,4.1792874539555855,-3.0932153186884266,42.44970039507173,22.905311727886836,977.4900024414062,987.0300079345703,975.2160034179688,978.3695007324219,CARBORUNIV.BO,2025-07-25 11:52:43.866459
2,2025-07-24 00:00:00+05:30,981.4500122070312,987.0999755859375,972.8499755859375,980.7000122070312,1861,0.0,0.0,2025-07-24,986.9500091552734,12.01684308618831,998.9668522414617,974.9331660690851,1010.98369532765,962.9163229828968,-70.37614652371647,34.934234521710295,-909408,1537.0962703319021,5244.283352220027,1165.5560645508021,59.338761241656144,980.4666544596354,988.0833333333333,973.8333333333333,994.7166544596354,966.2166544596354,1002.3333333333333,959.5833333333333,0.19780526252751954,-45.40389151277544,3.3748749935116393,4.952591283627692,-1.5777162901160526,50.203815699706325,21.34065971291407,983.360009765625,986.9500091552734,975.7180041503906,977.2525006103516,CARBORUNIV.BO,2025-07-25 11:52:43.866459
3,2025-07-23 00:00:00+05:30,976.25,982.1500244140625,967.4000244140625,980.0,3989,0.0,0.0,2025-07-23,985.9775085449219,13.212879838842683,999.1903883837646,972.7646287060792,1012.4032682226073,959.5517488672365,-148.51337681084385,15.814353712662513,-911269,3277.265257973606,6171.080122692058,1165.6358382375606,52.53173090014476,975.2666829427084,983.1333414713542,968.3833414713542,990.0166829427084,960.5166829427084,997.8833414713542,953.6333414713542,-0.500818299007353,-55.06036072489541,3.974175112250009,5.347020356156705,-1.3728452439066956,48.231431823526336,20.51270004475074,986.060009765625,985.9775085449219,975.77400390625,976.0530004882812,CARBORUNIV.BO,2025-07-25 11:52:43.866459
4,2025-07-22 00:00:00+05:30,979.9500122070312,999.0499877929688,979.0,994.1500244140625,2194,0.0,0.0,2025-07-22,986.0025085449219,13.193965268324463,999.1964738132464,972.8085432765973,1012.3904390815708,959.6145780082729,-57.08718997438699,50.1739019923314,-907280,1809.368631405474,6894.533838871671,1165.8118980802637,59.80871883162695,986.0,993.0,972.9500122070312,1006.0499877929688,965.9500122070312,1013.0499877929688,952.9000244140625,-0.49228973768253687,-49.54786514869735,5.193368510232517,5.690231667133379,-0.49686315690086147,49.52758468897122,19.1358376048658,990.6400146484375,986.0025085449219,975.4770043945313,975.0760003662109,CARBORUNIV.BO,2025-07-25 11:52:43.866459
5,2025-07-21 00:00:00+05:30,991.5,997.7000122070312,981.0499877929688,987.6500244140625,5093,0.0,0.0,2025-07-21,984.4825073242188,15.48085261076077,999.9633599349795,969.001654713458,1015.4442125457404,953.5208021026972,2.6073930269730377,62.116120487777586,-905086,4249.647479919142,8165.8251407382195,1165.9069799803315,67.27922889464568,990.0833333333334,999.116678873698,982.4666544596355,1006.7333577473959,973.4333089192709,1015.7667032877605,965.816630045573,-0.48886914531984405,-28.661806663098005,6.311222968923175,5.814447456358593,0.4967755125645823,53.711563127433514,18.20238857154677,991.6800170898438,984.4825073242188,975.60900390625,974.265,CARBORUNIV.BO,2025-07-25 11:52:43.866459
6,2025-07-18 00:00:00+05:30,987.6500244140625,1005.0,982.0,1003.9500122070312,4389,0.0,0.0,2025-07-18,981.4250061035157,19.53081056907287,1000.9558166725885,961.8941955344428,1020.4866272416614,942.36338496537,33.192169541125416,65.4884549523025,-910179,3648.0028633885363,9144.869555942989,1166.1143397355117,84.04308741769549,991.5500081380209,1001.1000162760417,978.1000162760417,1014.5500081380209,968.5500081380209,1024.1000162760417,955.1000162760417,-0.49236296328181445,-37.7077490585745,6.509292031592167,5.690253578217447,0.8190384533747208,52.468721336638644,17.29968400459401,992.17001953125,981.4250061035157,975.7470043945312,973.5245001220703,CARBORUNIV.BO,2025-07-25 11:52:43.866459
7,2025-07-17 00:00:00+05:30,994.9500122070312,1004.1500244140625,992.2999877929688,1004.1500244140625,4326,0.0,0.0,2025-07-17,978.8475036621094,21.92131362511061,1000.76881728722,956.9261900369987,1022.6901309123306,935.0048764118882,110.87900690340749,82.65092909136624,-905790,3622.215525230394,10519.0862290816,1166.2973810427181,87.13246964313196,997.1333414713541,1001.9666951497395,990.1166585286458,1008.9833780924479,985.2833048502604,1013.8167317708333,978.266621907552,-0.4881408920440632,-24.93437255031794,7.043419078145689,5.485493964873767,1.5579251132719225,55.07219486008596,16.372903950896553,988.6900146484375,978.8475036621094,975.2670043945312,972.6364996337891,CARBORUNIV.BO,2025-07-25 11:52:43.866459
8,2025-07-16 00:00:00+05:30,999.1500244140625,1003.25,970.2999877929688,970.2999877929688,3444,0.0,0.0,2025-07-16,975.6550018310547,24.003322277812934,999.6583241088676,951.6516795532418,1023.6616463866806,927.6483572754289,19.786952193684968,61.56999721744355,-901464,2895.8786362122028,12243.303905044402,1166.470775557052,81.36314378100292,990.9000040690104,1011.500020345052,978.5500081380208,1023.8500162760416,957.9499918619791,1044.4500325520833,945.5999959309895,-0.4857759586552663,-15.9018763478192,6.901606891802089,5.096012686555785,1.8055942052463045,56.57186210474467,15.878012928965013,989.2300170898437,975.6550018310547,974.7670043945312,971.7784997558593,CARBORUNIV.BO,2025-07-25 11:52:43.866459
9,2025-07-15 00:00:00+05:30,985.1500244140625,1002.7999877929688,980.0,995.0499877929688,9112,0.0,0.0,2025-07-15,972.4575012207031,24.94957021391057,997.4070714346136,947.5079310067925,1022.3566416485243,922.5583607928819,-6.191156892841807,53.81234567951392,-904908,7554.445534544907,14580.160222252453,1166.6056825207093,11.209412618224022,989.3166707356771,998.6333414713542,975.8333536783855,1012.1166585286459,966.5166829427084,1021.433329264323,953.0333658854167,-0.48902175637018447,-38.05377080337509,6.2018369526575725,4.644614135244208,1.5572228174133649,52.574550159387805,15.273549958347282,988.7200073242187,972.4575012207031,974.0170043945312,971.571499633789,CARBORUNIV.BO,2025-07-25 11:52:43.866459
10,2025-07-14 00:00:00+05:30,993.9500122070312,997.7000122070312,952.0499877929688,952.0499877929688,4717,0.0,0.0,2025-07-14,970.0350006103515,25.983058969384746,996.0180595797362,944.0519416409668,1022.001118549121,918.0688826715821,-128.3260743828668,25.500328297869565,-895796,3945.635210330593,16336.58889417934,1166.9935943999378,11.499101821462489,981.2333374023438,1010.4166870117188,964.7666625976562,1026.8833618164062,935.5833129882812,1056.0667114257812,919.1166381835938,-0.5052437177974306,-24.12974217480195,6.590740031288192,4.2553084308908655,2.3354316003973263,55.559413403994014,15.10339446472864,989.9099975585938,970.0350006103515,973.94900390625,971.8464752197266,CARBORUNIV.BO,2025-07-25 11:52:43.866459
