Trading Day,Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,date_only,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,CCI_10,CCI_40,OBV,VPT,VPT_signal,VWAP,MFI_14,PP,R1,S1,R2,S2,R3,S3,CMF,%R,macd,macd_signal,macde_histogram,rsi,ADX,sma_5,sma_20,sma_50,sma_100,symbol,created_on
1,2025-07-29 00:00:00+05:30,6506.5498046875,6550.0,6407.9501953125,6440.0,889,0.0,0.0,2025-07-29,6421.133959960937,123.56262436796412,6544.696584328902,6297.571335592973,6668.259208696865,6174.008711225009,-34.189799723970225,80.97497185058215,377453,1824.012976562801,4111.324565167955,4335.94237056619,58.34732218933684,6488.166666666667,6568.383138020834,6426.333333333334,6630.216471354167,6346.116861979167,6710.432942708334,6284.283528645834,-0.06176428781731769,-52.216354033873614,139.32886267022786,163.65714993554582,-24.328287265317954,60.29294173428534,54.26763442381393,6531.42998046875,6421.133959960937,5987.994912109375,5438.757138671875,JKCEMENT.BO,2025-07-29 12:07:09.478915
2,2025-07-28 00:00:00+05:30,6437.2001953125,6617.64990234375,6420.0,6470.0498046875,2231,0.0,0.0,2025-07-28,6401.623779296875,139.18437128926652,6540.808150586142,6262.439408007608,6679.992521875408,6123.255036718342,-24.744877244780863,85.38210472986398,376564,4528.683713873248,4683.1524623192445,4334.870388844697,63.891497792371496,6491.61669921875,6563.2333984375,6365.58349609375,6689.2666015625,6293.966796875,6760.88330078125,6167.93359375,-0.05913829028859425,-60.052497112658806,146.98378928553666,169.7392217518753,-22.755432466338647,57.52576978406708,55.198858039712015,6527.42001953125,6401.623779296875,5960.627021484375,5417.987290039063,JKCEMENT.BO,2025-07-29 12:07:09.478915
3,2025-07-25 00:00:00+05:30,6483.89990234375,6644.60009765625,6451.0,6630.0,1382,0.0,0.0,2025-07-25,6386.458959960937,151.11556425456092,6537.574524215498,6235.343395706376,6688.690088470059,6084.227831451815,30.37202377060287,96.92143722086581,378795,2825.658992534146,4721.769649430744,4332.261573500814,70.03777274688984,6526.5,6602.0,6408.39990234375,6720.10009765625,6332.89990234375,6795.60009765625,6214.7998046875,-0.026809662683249462,-41.50694319277932,161.3872736892563,175.42807986845997,-14.040806179203685,60.14676633068051,56.04366522591308,6523.3,6386.458959960937,5937.212939453125,5397.467006835937,JKCEMENT.BO,2025-07-29 12:07:09.478915
4,2025-07-24 00:00:00+05:30,6616.9501953125,6688.5498046875,6548.2001953125,6612.5498046875,1138,0.0,0.0,2025-07-24,6378.723095703125,149.81942318605735,6528.542518889182,6228.903672517068,6678.36194207524,6079.08424933101,185.2236058226984,121.75070552864264,380177,2374.518361009526,5195.7973136548935,4330.606359301481,74.3094668294396,6617.900065104167,6687.599934895834,6547.250325520834,6758.249674479167,6477.550455729167,6827.949544270834,6406.900716145834,0.03492610611123025,-14.521780293652192,172.78362312443824,178.93828141326088,-6.154658288822645,68.39026584481675,56.55674115589098,6525.02998046875,6378.723095703125,5912.02388671875,5377.744672851562,JKCEMENT.BO,2025-07-29 12:07:09.478915
5,2025-07-23 00:00:00+05:30,6612.5498046875,6624.10009765625,6486.0,6510.0498046875,2406,0.0,0.0,2025-07-23,6350.089086914062,156.47093419313038,6506.560021107192,6193.618152720932,6663.030955300323,6037.147218527802,202.31982972621998,118.04106901604908,379039,5016.952432716748,5901.117051816234,4329.157134063223,70.54097754398562,6574.216634114583,6662.433268229166,6524.333170572916,6712.316731770833,6436.116536458333,6800.533365885416,6386.233072916666,0.042001080976905886,-11.735491071428571,171.6530322130975,180.4769459854665,-8.823913772368996,68.25666629884965,55.77388831783976,6482.68994140625,6350.089086914062,5884.306513671875,5357.15671875,JKCEMENT.BO,2025-07-29 12:07:09.478915
6,2025-07-22 00:00:00+05:30,6486.5,6540.0,6401.89990234375,6448.14990234375,2380,0.0,0.0,2025-07-22,6319.754736328125,161.63353095618444,6481.388267284309,6158.12120537194,6643.021798240494,5996.4876744157555,32.80931620565057,102.3439583453667,376633,4868.1369106055645,6122.158206591106,4326.092979194863,71.6976895684547,6476.13330078125,6550.36669921875,6412.2666015625,6614.2333984375,6338.033203125,6688.466796875,6274.16650390625,0.047426235464360186,-35.049721032912124,168.03810152887309,182.68292442855872,-14.644822899685636,64.23560689761811,55.12803672102871,6459.6,6319.754736328125,5857.893212890625,5336.738959960938,JKCEMENT.BO,2025-07-29 12:07:09.478915
7,2025-07-21 00:00:00+05:30,6416.60009765625,6623.9501953125,6380.0,6600.0498046875,6187,0.0,0.0,2025-07-21,6286.3380126953125,191.64616127582687,6477.984173971139,6094.691851419486,6669.630335246966,5903.045690143659,41.32089431864702,106.6957631578643,374253,12518.736371668188,6435.663530587492,4323.221379482417,70.79341031901872,6473.516764322917,6567.033528645834,6323.083333333334,6717.466959635417,6229.566569010417,6810.983723958334,6079.133138020834,0.06859342888559862,-41.23917970729124,173.27785889436927,186.3441301534801,-13.066271259110835,61.73996074974582,54.716404377292875,6457.55,6286.3380126953125,5831.958828125,5317.573720703125,JKCEMENT.BO,2025-07-29 12:07:09.478915
8,2025-07-18 00:00:00+05:30,6492.5498046875,6668.0,6405.0,6437.5,5217,0.0,0.0,2025-07-18,6248.2509765625,235.15072256824163,6483.401699130742,6013.100253994258,6718.552421698983,5777.949531426017,94.25245851713203,122.90567480354272,380440,10680.990549426062,4914.895320317317,4315.962952355484,77.1728810687316,6521.849934895833,6638.699869791666,6375.699869791666,6784.849934895833,6258.849934895833,6901.699869791666,6112.699869791666,0.15471675453588662,-28.129192204508378,184.2449953144369,189.61069796825782,-5.365702653820932,66.41591469785183,54.27310800711582,6476.22001953125,6248.2509765625,5805.671669921875,5300.001328125,JKCEMENT.BO,2025-07-29 12:07:09.478915
9,2025-07-17 00:00:00+05:30,6405.25,6507.5,6387.60009765625,6497.10009765625,1161,0.0,0.0,2025-07-17,6208.531225585937,257.72201611186927,6466.2532416978065,5950.809209474068,6723.975257809676,5693.087193362198,35.03780924932039,108.98842571032743,375223,2345.0046549211743,3473.37151304013,4309.580566555137,57.21541753719733,6433.450032552083,6479.299967447916,6359.400065104166,6553.349934895833,6313.550130208333,6599.199869791666,6239.500162760416,0.1504470128775213,-29.75946323059105,188.0147670792585,190.95212363171305,-2.9373565524545597,63.462351619204235,53.460953382504385,6467.16005859375,6208.531225585937,5777.660009765625,5281.158168945312,JKCEMENT.BO,2025-07-29 12:07:09.478915
10,2025-07-16 00:00:00+05:30,6497.10009765625,6525.7998046875,6440.0,6496.7998046875,1136,0.0,0.0,2025-07-16,6178.553515625,268.2886265481856,6446.8421421731855,5910.264889076814,6715.130768721371,5641.9762625286285,84.94399985800106,124.76744078227689,376384,2327.4121298943523,3755.463227569869,4308.212129871869,64.75780937426904,6487.63330078125,6535.2666015625,6449.466796875,6573.43310546875,6401.83349609375,6621.06640625,6363.6669921875,0.1630568760933204,-13.733465753240576,198.5902167386048,191.68646276982668,6.903753968778119,69.42754862141214,53.10800295715341,6469.230078125,6178.553515625,5750.47357421875,5262.16248046875,JKCEMENT.BO,2025-07-29 12:07:09.478915
