Trading Day,Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,date_only,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,CCI_10,CCI_40,OBV,VPT,VPT_signal,VWAP,MFI_14,PP,R1,S1,R2,S2,R3,S3,CMF,%R,macd,macd_signal,macde_histogram,rsi,ADX,sma_5,sma_20,sma_50,sma_100,symbol,created_on
1,2025-07-29 00:00:00+05:30,886.8499755859375,898.3499755859375,868.4000244140625,889.0,1110,0.0,0.0,2025-07-29,953.6974884033203,29.170077003231945,982.8675654065523,924.5274114000883,1012.0376424097842,895.3573343968565,-171.80253606190044,-243.48458517115228,110848,835.9956685812614,660.9645825317402,1150.4516187492031,28.983611561757286,884.5333251953125,900.6666259765625,870.7166748046875,914.4832763671875,854.5833740234375,930.6165771484375,840.7667236328125,-0.23223980521505308,-85.31054557470733,-9.866103692355068,-0.0665743725958563,-9.799529319759213,34.68326753457838,24.04035981555566,915.5599853515625,953.6974884033203,936.0269982910156,907.9275006103516,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
2,2025-07-28 00:00:00+05:30,893.9500122070312,923.0,880.5,922.0,1724,0.0,0.0,2025-07-28,959.5049896240234,26.610821627791815,986.1158112518152,932.8941679962317,1012.7266328796071,906.2833463684398,-208.01799314649918,-215.79643471044406,111958,1308.824410325992,617.20681101936,1150.6591155111453,37.23444455115656,899.1500040690104,917.8000081380208,875.3000081380208,941.6500040690104,856.6500040690104,960.3000081380208,832.8000081380208,-0.27153463656665305,-88.1497689805892,-6.330084188734418,2.3833079573439466,-8.713392146078364,36.02912586482816,23.844483640790532,928.089990234375,959.5049896240234,934.5879992675781,907.4300006103516,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
3,2025-07-25 00:00:00+05:30,914.8499755859375,948.8499755859375,905.0499877929688,936.0,806,0.0,0.0,2025-07-25,965.0749877929687,23.66252957079041,988.7375173637591,941.4124582221783,1012.4000469345496,917.7499286513879,-155.47636735850378,-138.71365047739909,113682,626.2039643957432,444.302411192702,1150.97334724946,42.020773015623035,922.9166463216146,940.7833048502605,896.9833170572917,966.7166341145834,879.1166585286459,984.5832926432292,853.183329264323,-0.22032787919379226,-88.98258971549181,-2.406243367407569,4.561655993863537,-6.967899361271106,40.304081625006816,23.990599197500927,937.3699829101563,965.0749877929687,933.1759985351563,906.9800006103516,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
4,2025-07-24 00:00:00+05:30,944.0999755859375,954.0,935.0,936.0,635,0.0,0.0,2025-07-24,966.0624877929688,21.794569822132587,987.8570576151014,944.2679179708362,1009.651627437234,922.4733481487036,-70.05063674924374,-44.28945794136003,114488,509.12286489834185,398.8270228919416,1151.1085526822178,42.53963467076199,944.3666585286459,953.7333170572917,934.7333170572917,963.3666585286459,925.3666585286459,972.7333170572917,915.7333170572917,-0.23116811053427713,-68.35619782748287,0.5955904326930295,6.303630834181313,-5.708040401488284,47.6517921659408,24.959910889593527,944.4199829101562,966.0624877929688,931.1619995117187,906.7720007324219,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
5,2025-07-23 00:00:00+05:30,938.0499877929688,953.1500244140625,936.0999755859375,949.5,374,0.0,0.0,2025-07-23,966.1074890136719,21.747713912878904,987.8552029265508,944.359775100793,1009.6029168394297,922.612061187914,-94.79514396674148,-38.520725568656836,113853,297.9397674456702,371.2530623903416,1151.2019809193096,31.50742619434439,942.4333292643229,948.7666829427083,931.7166341145833,959.4833780924479,925.3832804361979,965.8167317708333,914.6665852864583,-0.233148837037311,-77.61000351062243,1.5491414277810236,7.730640934553384,-6.181499506772361,45.75233783083048,26.522938083091322,946.6999877929687,966.1074890136719,928.7290002441406,907.0045007324219,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
6,2025-07-22 00:00:00+05:30,949.5,955.0,938.2000122070312,938.6500244140625,137,0.0,0.0,2025-07-22,966.277490234375,21.529035385181537,987.8065256195565,944.7484548491935,1009.3355610047381,923.2194194640119,-85.8201699392994,-12.98647568152607,114227,110.47052713268643,389.5813861265094,1151.2586560523646,52.26576922961968,947.5666707356771,956.933329264323,940.1333414713542,964.3666585286459,930.7666829427084,973.7333170572917,923.3333536783855,-0.21440513691977484,-69.68085106382979,3.3423359476514634,9.276015811246474,-5.93367986359501,48.868510926218505,28.156229541605377,949.5099853515625,966.277490234375,926.4070007324219,907.2920007324219,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
7,2025-07-21 00:00:00+05:30,940.3499755859375,946.0,928.2999877929688,943.7999877929688,233,0.0,0.0,2025-07-21,965.3999908447265,22.58082488037845,987.980815725105,942.819165964348,1010.5616406054834,920.2383410839697,-164.58738415044553,-29.51577961733044,114090,186.06998762836872,459.3591008749651,1151.2783089500585,47.937123219053966,938.2166544596354,948.133321126302,930.4333089192708,955.9166666666666,920.5166422526041,965.8333333333333,912.7332967122395,-0.23290247490235502,-79.4149195894282,4.459874154252702,10.759435777145224,-6.299561622892522,46.14674240912642,29.82503282617225,952.9099853515625,965.3999908447265,923.4830004882813,907.4445007324218,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
8,2025-07-18 00:00:00+05:30,950.0999755859375,959.5999755859375,949.7999877929688,958.0,368,0.0,0.0,2025-07-18,965.2449920654296,22.771655535762452,988.0166476011921,942.4733365296672,1010.7883031369546,919.7016809939047,-85.72288459569079,13.867165343175937,114323,296.9258550099516,527.6813791866142,1151.3132581022726,34.56194309021036,953.1666463216146,956.5333048502605,946.7333170572917,962.9666341145834,943.3666585286459,966.3332926432292,936.933329264323,-0.22430330810121113,-73.38821940287677,6.724226623873278,12.334326182868354,-5.610099558995076,48.7124150638147,31.955595883601053,959.9099853515625,965.2449920654296,920.5120007324218,907.8710009765625,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
9,2025-07-17 00:00:00+05:30,955.5,961.0499877929688,955.5,959.1500244140625,146,0.0,0.0,2025-07-17,965.3699920654296,22.69086303310042,988.06085509853,942.6791290323292,1010.7517181316305,919.9882659992288,-72.21419359577399,27.672086969434297,114691,118.47165005470536,585.3702602307799,1151.3659281770426,64.11434118551841,957.3499959309896,959.1999918619792,953.6500040690105,962.8999837239584,951.8000081380209,964.749979654948,948.1000162760417,-0.1864767007635426,-80.72625698324022,8.561174458101505,13.736851072617121,-5.175676614515616,50.14626346213934,33.350093111061774,967.1599853515625,965.3699920654296,917.0240014648438,908.0045013427734,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
10,2025-07-16 00:00:00+05:30,952.0999755859375,969.0,946.0999755859375,968.9500122070312,502,0.0,0.0,2025-07-16,964.1149932861329,23.925994995530353,988.0409882816632,940.1889982906025,1011.9669832771935,916.2630032950722,-99.25693785164239,28.190262332336232,114545,405.8982335333632,702.0949127747986,1151.3862712391658,61.27548860773092,955.7333170572916,965.3666585286458,942.4666341145833,978.6333414713541,932.8332926432291,988.2666829427083,919.5666097005208,-0.19569621263045026,-82.62571196316341,10.25148898602231,15.030770226246023,-4.779281240223714,49.27329060898316,34.59776233490431,967.5199829101563,964.1149932861329,913.6530017089843,907.8085015869141,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
11,2025-07-15 00:00:00+05:30,966.5,990.0,963.0999755859375,987.0,805,0.0,0.0,2025-07-15,964.3374938964844,23.828874591156488,988.1663684876409,940.5086193053279,1011.9952430787973,916.6797447141714,-15.949653320847363,60.416540572290984,115047,660.737002581934,776.1440825851573,1151.4574648216187,62.95390019038228,973.1999918619791,983.3000081380208,956.3999837239583,1000.1000162760416,946.2999674479166,1010.2000325520833,929.4999593098958,-0.1935397215217896,-74.58100558659218,12.595129096851224,16.22559053630195,-3.630461439450727,52.91748118017449,35.94140611442704,968.6499877929688,964.3374938964844,910.697001953125,908.027001953125,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
12,2025-07-14 00:00:00+05:30,975.3499755859375,987.25,970.0,987.25,656,0.0,0.0,2025-07-14,964.0424926757812,23.837213407224585,987.8797060830058,940.2052792685566,1011.7169194902303,916.3680658613321,-7.992893303338388,67.52429305145266,115852,543.3694369902051,804.995852585963,1151.5634820155428,63.47797734074549,977.5333251953125,985.066650390625,967.816650390625,994.7833251953125,960.2833251953125,1002.316650390625,950.566650390625,-0.17649585205698043,-69.63688514752096,13.986679120741655,17.133205896164633,-3.146526775422977,55.249398583240605,36.661781459447,968.1699829101562,964.0424926757812,907.6950024414062,908.4655017089843,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
13,2025-07-11 00:00:00+05:30,986.3499755859375,994.0,951.25,961.0499877929688,406,0.0,0.0,2025-07-11,963.7449951171875,23.72553143770117,987.4705265548887,940.0194636794863,1011.1960579925899,916.2939322417851,-23.060455824355074,67.3637269460591,116508,340.085379600928,870.4024564849024,1151.645830289531,63.531429541763885,977.1999918619791,1003.1499837239583,960.3999837239583,1019.9499918619791,934.4499918619791,1045.8999837239583,917.6499837239583,-0.14002910391781523,-63.49163375087291,14.684776947853834,17.919837590020375,-3.235060642166541,58.2099740524678,37.13234785791583,968.189990234375,963.7449951171875,904.4510034179688,908.8330017089844,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
14,2025-07-10 00:00:00+05:30,957.2999877929688,973.75,956.2999877929688,956.4000244140625,334,0.0,0.0,2025-07-10,961.6849975585938,23.446503490482172,985.131501049076,938.2384940681115,1008.5780045395582,914.7919905776293,-56.36494738663874,48.60676806038625,116102,271.5347458943169,1002.9817257058959,1151.6936519984608,60.396397919175854,962.4499918619791,968.5999959309895,951.1499837239583,979.9000040690104,944.9999796549479,986.0500081380208,933.699971516927,-0.1334633509740165,-79.72067721063199,14.272723757598214,18.728602750562008,-4.455878992963793,51.88769746767208,37.6391116716515,968.9199951171875,961.6849975585938,901.0460034179688,909.4615014648438,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
15,2025-07-09 00:00:00+05:30,957.75,971.8499755859375,951.9000244140625,964.8499755859375,446,0.0,0.0,2025-07-09,962.6974975585938,23.683214655717375,986.3807122143112,939.0142829028764,1010.0639268700286,915.331068247159,-51.303729972427,47.75418632232226,116436,362.7587606473893,1185.8434706587905,1151.7399294084253,63.54161372572393,960.5,969.0999755859375,949.1500244140625,980.449951171875,940.550048828125,989.0499267578125,929.2000732421875,-0.15217112257410775,-74.41798683313951,16.389901065478398,19.842572498802955,-3.452671433324557,52.00085749649259,38.64518728697507,976.4599975585937,962.6974975585938,898.5580041503906,910.4845013427735,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
16,2025-07-08 00:00:00+05:30,964.0999755859375,980.0499877929688,921.0,921.0,772,0.0,0.0,2025-07-08,964.6799987792969,24.87672753949125,989.5567263187882,939.8032712398056,1014.4334538582793,914.9265437003144,-55.64932708926126,43.03910822177376,116882,632.0773999296321,1391.6146481616408,1151.8016162585538,60.47658456076021,955.0499877929688,989.0999755859375,930.0499877929688,1014.0999755859375,896.0,1048.1499633789062,871.0,-0.07557214102270075,-71.09600159907939,18.80787837009518,20.70574035713409,-1.8978619870389082,53.530559955082396,39.77254529352244,981.0699951171875,964.6799987792969,896.47400390625,911.6675018310547,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
17,2025-07-07 00:00:00+05:30,975.4500122070312,990.75,971.0,990.0,681,0.0,0.0,2025-07-07,964.5975006103515,24.881487710066505,989.478988320418,939.716012900285,1014.3604760304845,914.8345251902185,13.836640130943689,72.09154871678463,117654,564.1349681876785,1581.4989602196429,1151.9049882852792,61.382156987121,979.0666707356771,987.1333414713542,967.3833414713542,998.8166707356771,959.3166707356771,1006.8833414713542,947.6333414713542,-0.08164603901233047,-65.15823797289868,20.99327780284409,21.180205853893817,-0.1869280510497262,56.278294941170444,40.9866231467273,988.85,964.5975006103515,894.5260046386719,913.208002319336,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
18,2025-07-04 00:00:00+05:30,990.0,997.1500244140625,977.5499877929688,981.0999755859375,894,0.0,0.0,2025-07-04,962.8799987792969,25.275368294657365,988.1553670739543,937.6046304846395,1013.4307353686116,912.3292621899822,43.143569412263474,84.10789398571201,118335,751.6291305378203,1835.8399582276338,1151.9907532116617,64.4428297468458,988.2333374023438,998.9166870117188,979.316650390625,1007.8333740234375,968.63330078125,1018.5167236328125,959.7166137695312,-0.07010392538240305,-57.54642215567906,22.355364715379437,21.22693786665625,1.128426848723187,59.94079826944541,40.31811817898474,994.8299926757812,962.8799987792969,892.3110046386719,914.8315026855469,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
19,2025-07-03 00:00:00+05:30,995.0,1015.0,980.0,980.0,2462,0.0,0.0,2025-07-03,960.1375,25.15328965319951,985.2907896531996,934.9842103468005,1010.4440793063991,909.830920693601,73.02655500663566,95.06109106192987,119229,2080.3768838126152,2106.892665150087,1152.0941801426868,67.83411099062486,996.6666666666666,1013.3333333333333,978.3333333333333,1031.6666666666665,961.6666666666666,1048.3333333333333,943.3333333333333,-0.07645688029412012,-54.930675694057285,22.32757772658465,20.94483115447545,1.3827465721091983,61.211944758112715,39.30052829069075,983.7499877929688,960.1375,890.1940051269531,916.1490026855469,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
20,2025-07-02 00:00:00+05:30,980.7999877929688,1006.0999755859375,973.25,1003.0,647,0.0,0.0,2025-07-02,956.9825012207032,24.499143274436697,981.4816444951399,932.4833579462664,1005.9807877695765,907.9842146718298,70.28739163969851,88.33181089836792,116767,538.9092307984182,2113.5216104844544,1152.3708859876558,58.3792283279012,986.7166544596354,1000.1833089192708,967.3333333333333,1019.5666300455729,953.8666788736979,1033.0332845052083,934.4833577473958,-0.10685231421211726,-62.35940203116289,21.461281085982478,20.599144511448152,0.8621365745343255,58.9142184930864,38.09764146160998,973.7499877929688,956.9825012207032,888.0720056152344,917.2965026855469,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
21,2025-07-01 00:00:00+05:30,1003.0,1030.3499755859375,987.2999877929688,1025.3499755859375,3730,0.0,0.0,2025-07-01,954.8900024414063,24.142427572774885,979.0324300141812,930.7475748686314,1003.174857586956,906.6051472958566,151.82928076927368,112.4488631106749,117414,3177.1714763708537,2507.1747054059633,1152.4503406103124,56.57549333195688,1006.8833211263021,1026.4666544596355,983.4166666666667,1049.933308919271,963.8333333333334,1069.5166422526042,940.366678873698,-0.09326926168165711,-50.745481355462445,21.425473997025733,20.38361036781457,1.0418636292111643,64.45731501165571,36.91150884139974,965.8799926757813,954.8900024414063,886.6940063476562,918.2010028076172,FAIRCHEMOR.BO,2025-07-29 12:18:41.591378
