Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,date_only,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,CCI_10,CCI_40,OBV,VPT,VPT_signal,VWAP,MFI_14,PP,R1,S1,R2,S2,R3,S3,CMF,%R,macd,macd_signal,macde_histogram,rsi,ADX,sma_5,sma_20,sma_50,sma_100,symbol,created_on
1,2024-06-13 00:00:00+05:30,1.059999942779541,1.059999942779541,1.0499999523162842,1.059999942779541,1446303,0.0,0.0,0.0,2024-06-13,1.0115000009536743,0.138232261938391,1.1497322628920652,0.8732677390152833,1.2879645248304563,0.7350354770768923,146.94652885040242,-3.3681162817996144,-95540033,268961.6050074097,270168.2781267659,2.599864770036688,52.02811984239387,1.056666612625122,1.06333327293396,1.0533332824707031,1.066666603088379,1.0466666221618652,1.0733332633972168,1.0433332920074463,,-11.428593810722228,-0.03813628070998798,-0.05352258601078311,0.015386305300795128,54.16870384724572,17.32664291515713,0.9759999871253967,1.0115000009536743,1.1105999982357024,1.1617999988794327,SPTL.NS,2024-11-21 11:00:45.353796
2,2024-06-12 00:00:00+05:30,0.9800000190734863,1.0099999904632568,0.9800000190734863,1.0099999904632568,1398829,0.0,0.0,0.0,2024-06-12,1.0110000014305114,0.1380655848117543,1.1490655862422656,0.8729344166187571,1.2871311710540199,0.7348688318070028,122.72728396471994,-40.458102308480214,-96986336,247862.6884097868,270469.94640660495,2.6032642054478785,47.15831255364694,1.0,1.0199999809265137,0.9900000095367432,1.0299999713897705,0.9700000286102295,1.0499999523162842,0.9600000381469727,,-34.99999850988379,-0.050399225454259566,-0.05736916233598188,0.006969936881722316,50.13072084166215,18.21228262528556,0.9340000033378602,1.0110000014305114,1.1143999993801117,1.1621999996900558,SPTL.NS,2024-11-21 11:00:45.353796
3,2024-06-11 00:00:00+05:30,0.9800000190734863,0.9800000190734863,0.949999988079071,0.9700000286102295,3100640,0.0,0.0,0.0,2024-06-11,1.0105000019073487,0.13808750248300725,1.148587504390356,0.8724124994243414,1.2866750068733632,0.7343249969413341,84.84850557875266,-63.820399550479436,-98385165,527652.8051494407,276121.76090580947,2.6066733515582734,41.72331722139484,0.9666666785875956,0.9833333690961201,0.9533333381017048,0.9966667095820109,0.9366666475931803,1.0133334000905354,0.9233333071072896,,-51.111109933735534,-0.06041164841457536,-0.05911164655641246,-0.001300001858162897,46.63820761469911,19.423316754050383,0.8920000076293946,1.0105000019073487,1.118200000524521,1.162599999308586,SPTL.NS,2024-11-21 11:00:45.353796
4,2024-06-10 00:00:00+05:30,0.9399999976158142,0.9399999976158142,0.9300000071525574,0.9399999976158142,802256,0.0,0.0,0.0,2024-06-10,1.0094999998807908,0.1384681252040545,1.1479681250848452,0.8710318746767363,1.2864362502888997,0.7325637494726818,36.116643073257194,-86.1740899217531,-101485805,132301.8707582198,213238.99984490167,2.6144729322011875,36.721587253730576,0.9366666674613953,0.9433333277702332,0.9333333373069763,0.9466666579246521,0.9266666769981384,0.95333331823349,0.9233333468437195,,-62.00000047683716,-0.06837586568256693,-0.05878664609187173,-0.009589219590695197,43.902133260834624,20.321452132351624,0.8580000042915344,1.0094999998807908,1.121799999475479,1.1638999992609025,SPTL.NS,2024-11-21 11:00:45.353796
5,2024-06-07 00:00:00+05:30,0.8999999761581421,0.8999999761581421,0.8500000238418579,0.8999999761581421,1661598,0.0,0.0,0.0,2024-06-07,1.0125,0.13752990333619236,1.1500299033361923,0.8749700966638077,1.2875598066723848,0.7374401933276152,-25.641031871886405,-124.1202763101207,-102288061,262357.5807763431,233473.28211657214,2.6165401433325632,34.57864841435931,0.8833333253860474,0.9166666269302368,0.8666666746139526,0.9333332777023315,0.8333333730697632,0.966666579246521,0.8166667222976685,,-70.00000476837158,-0.0745819307128548,-0.05638934119419793,-0.018192589518656863,40.09952295519183,20.724026623295558,0.8400000095367431,1.0125,1.125,1.1659999990463257,SPTL.NS,2024-11-21 11:00:45.353796
6,2024-06-06 00:00:00+05:30,0.75,0.8500000238418579,0.75,0.8500000238418579,1722197,0.0,0.0,0.0,2024-06-06,1.0199999988079071,0.1351412522897736,1.1551412510976808,0.8848587465181336,1.2902825033874543,0.74971749422836,-79.16666069067973,-172.53090008841494,-103949659,256818.86667450692,226252.2074516294,2.620940476347641,29.839929448984506,0.8166666825612386,0.8833333651224773,0.7833333412806194,0.9166667064030966,0.7166666587193807,0.9833333889643352,0.6833333174387615,,-79.99999523162842,-0.07745814927151551,-0.05184119381453371,-0.025616955456981796,34.984114896526364,20.55971213919728,0.8400000095367431,1.0199999988079071,1.13,1.1689999997615814,SPTL.NS,2024-11-21 11:00:45.353796
7,2024-06-05 00:00:00+05:30,0.800000011920929,0.800000011920929,0.75,0.800000011920929,1474983,0.0,0.0,0.0,2024-06-05,1.032499998807907,0.13005565931058108,1.1625556581184882,0.902444339497326,1.2926113174290692,0.772388680186745,-111.73708412545247,-203.14512241271714,-105671856,207015.167906698,218610.54264591003,2.625658366754634,24.98396809353305,0.7833333412806193,0.8166666825612385,0.7666666706403096,0.8333333532015482,0.7333333293596903,0.8666666944821675,0.7166666587193806,,-89.99999761581421,-0.07504273455756805,-0.045436954950288266,-0.02960577960727978,29.384399209485082,19.57894880897803,0.8600000023841858,1.032499998807907,1.1370000004768372,1.1729999995231628,SPTL.NS,2024-11-21 11:00:45.353796
8,2024-06-04 00:00:00+05:30,0.800000011920929,0.8500000238418579,0.800000011920929,0.800000011920929,1995813,0.0,0.0,0.0,2024-06-04,1.0474999994039536,0.11862701941600864,1.1661270188199622,0.9288729799879449,1.2847540382359708,0.8102459605719363,-116.66665535282233,-194.3361674551788,-104196873,280114.11881043424,221509.38633071302,2.62983339697508,31.638131706222254,0.8166666825612386,0.8333333532015483,0.7833333412806194,0.8666666944821676,0.7666666706403097,0.8833333651224773,0.7333333293596904,,-100.0,-0.06588901705192907,-0.038035510048468314,-0.027853507003460752,29.384399209485082,17.643417899462694,0.9,1.0474999994039536,1.1460000002384185,1.1779999989271164,SPTL.NS,2024-11-21 11:00:45.353796
9,2024-06-03 00:00:00+05:30,0.8500000238418579,0.8999999761581421,0.8500000238418579,0.8500000238418579,3132828,0.0,0.0,0.0,2024-06-03,1.0599999964237212,0.1033644631047102,1.1633644595284314,0.9566355333190111,1.2667289226331415,0.8532710702143008,-118.40793778585655,-174.7035446480473,-102201060,467176.13399986306,206858.2032107827,2.6355131630220043,43.23037671313006,0.8666666746139526,0.8833333253860474,0.8333333730697632,0.9166666269302368,0.8166667222976685,0.9333332777023315,0.783333420753479,,-100.0,-0.05317116635074082,-0.031072133297603124,-0.022099033053137693,31.741654923718812,15.926740887363096,0.949999988079071,1.0599999964237212,1.1559999990463257,1.1834999990463257,SPTL.NS,2024-11-21 11:00:45.353796
10,2024-05-27 00:00:00+05:30,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,1540788,0.0,0.0,0.0,2024-05-27,1.0674999952316284,0.0921597708415188,1.1596597660731471,0.9753402243901096,1.251819536914666,0.8831804535485908,-136.15022735180264,-163.33066442464266,-99068232,243282.3174854689,141778.72051351258,2.644255345103729,40.95219683721439,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,,-100.0,-0.041007083424754454,-0.025547375034318698,-0.015459708390435756,34.296439172973066,14.481435815983634,0.9999999880790711,1.0674999952316284,1.1659999990463257,1.1889999985694886,SPTL.NS,2024-11-21 11:00:45.353796
11,2024-05-21 00:00:00+05:30,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,706173,0.0,0.0,0.0,2024-05-21,1.0749999940395356,0.0835086000423752,1.1585085940819109,0.9914913939971604,1.2420171941242861,0.9079827939547852,-148.48484873114856,-140.0651427853045,-97527444,117695.50246147337,116402.82127052348,2.6484657150766844,35.57236978935882,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,,-100.0,-0.029736289476046007,-0.02168244793670976,-0.008053841539336248,37.06672235622605,13.368238596341518,1.0499999880790711,1.0749999940395356,1.1759999990463257,1.1944999992847443,SPTL.NS,2024-11-21 11:00:45.353796
12,2024-05-13 00:00:00+05:30,1.0,1.0,1.0,1.0,363446,0.0,0.0,0.0,2024-05-13,1.0824999958276749,0.07826239226012216,1.160762388087797,1.0042376035675527,1.2390247803479193,0.9259752113074305,-124.78630973821156,-115.62629946684292,-96821271,63762.458273986704,116079.650972786,2.650346832614127,30.87921750052493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-83.33333002196431,-0.01977995158732071,-0.019668987551875693,-0.00011096403544501657,40.07235064367912,12.657363043253993,1.1,1.0824999958276749,1.1839999997615813,1.1999999994039536,SPTL.NS,2024-11-21 11:00:45.353796
